"household_id","ea_id","rural","pw","saq01","saq02","saq03","saq04","saq05","saq06","saq07","saq08","hh_s6aq00","hh_s6aq0a","hh_s6aq01","hh_s6aq02"
"04010601302106","04010601302",1,3356.71801757813,4,1,6,8,88,13,2,106,4,"Laundry soap",1,15
"04010601302106","04010601302",1,3356.71801757813,4,1,6,8,88,13,2,106,5,"Hand soap",1,6
"04010601302106","04010601302",1,3356.71801757813,4,1,6,8,88,13,2,106,6,"Other personal care goods",2,
"04010601302106","04010601302",1,3356.71801757813,4,1,6,8,88,13,2,106,7,"Charcoal",2,
"04010601302106","04010601302",1,3356.71801757813,4,1,6,8,88,13,2,106,8,"Firewood",2,
"04010601302106","04010601302",1,3356.71801757813,4,1,6,8,88,13,2,106,9,"Kerosene",2,
"04010601302106","04010601302",1,3356.71801757813,4,1,6,8,88,13,2,106,10,"Cigarettes, tobacco, suret, ga",2,
"04010601302106","04010601302",1,3356.71801757813,4,1,6,8,88,13,2,106,11,"Transport",2,
"04010601302127","04010601302",1,3356.71801757813,4,1,6,8,88,13,2,127,1,"Matches",1,1
"04010601302127","04010601302",1,3356.71801757813,4,1,6,8,88,13,2,127,2,"Batteries",1,12
"04010601302127","04010601302",1,3356.71801757813,4,1,6,8,88,13,2,127,3,"Candles, incense",1,2
"04010601302127","04010601302",1,3356.71801757813,4,1,6,8,88,13,2,127,4,"Laundry soap",1,48
"04010601302127","04010601302",1,3356.71801757813,4,1,6,8,88,13,2,127,5,"Hand soap",1,28
"04010601302127","04010601302",1,3356.71801757813,4,1,6,8,88,13,2,127,6,"Other personal care goods",2,
"04010601302127","04010601302",1,3356.71801757813,4,1,6,8,88,13,2,127,7,"Charcoal",2,
"04010601302127","04010601302",1,3356.71801757813,4,1,6,8,88,13,2,127,8,"Firewood",2,
"04010601302127","04010601302",1,3356.71801757813,4,1,6,8,88,13,2,127,9,"Kerosene",1,14
"04010601302127","04010601302",1,3356.71801757813,4,1,6,8,88,13,2,127,10,"Cigarettes, tobacco, suret, ga",2,
"04010601302127","04010601302",1,3356.71801757813,4,1,6,8,88,13,2,127,11,"Transport",2,
"04010601302148","04010601302",1,3356.71801757813,4,1,6,8,88,13,2,148,1,"Matches",1,1
"04010601302148","04010601302",1,3356.71801757813,4,1,6,8,88,13,2,148,2,"Batteries",1,12
"04010601302148","04010601302",1,3356.71801757813,4,1,6,8,88,13,2,148,3,"Candles, incense",1,1
"04010601302148","04010601302",1,3356.71801757813,4,1,6,8,88,13,2,148,4,"Laundry soap",1,10
"04010601302148","04010601302",1,3356.71801757813,4,1,6,8,88,13,2,148,5,"Hand soap",1,6
"04010601302148","04010601302",1,3356.71801757813,4,1,6,8,88,13,2,148,6,"Other personal care goods",1,1
"04010601302148","04010601302",1,3356.71801757813,4,1,6,8,88,13,2,148,7,"Charcoal",2,
"04010601302148","04010601302",1,3356.71801757813,4,1,6,8,88,13,2,148,8,"Firewood",2,
"04010601302148","04010601302",1,3356.71801757813,4,1,6,8,88,13,2,148,9,"Kerosene",1,21
"04010601302148","04010601302",1,3356.71801757813,4,1,6,8,88,13,2,148,10,"Cigarettes, tobacco, suret, ga",2,
"04010601302148","04010601302",1,3356.71801757813,4,1,6,8,88,13,2,148,11,"Transport",2,
"04010601302169","04010601302",1,3356.71801757813,4,1,6,8,88,13,2,169,1,"Matches",1,1
"04010601302169","04010601302",1,3356.71801757813,4,1,6,8,88,13,2,169,2,"Batteries",2,
"04010601302169","04010601302",1,3356.71801757813,4,1,6,8,88,13,2,169,3,"Candles, incense",1,1
"04010601302169","04010601302",1,3356.71801757813,4,1,6,8,88,13,2,169,4,"Laundry soap",1,8
"04010601302169","04010601302",1,3356.71801757813,4,1,6,8,88,13,2,169,5,"Hand soap",2,
"04010601302169","04010601302",1,3356.71801757813,4,1,6,8,88,13,2,169,6,"Other personal care goods",2,
"04010601302169","04010601302",1,3356.71801757813,4,1,6,8,88,13,2,169,7,"Charcoal",2,
"04010601302169","04010601302",1,3356.71801757813,4,1,6,8,88,13,2,169,8,"Firewood",2,
"04010601302169","04010601302",1,3356.71801757813,4,1,6,8,88,13,2,169,9,"Kerosene",2,
"04010601302169","04010601302",1,3356.71801757813,4,1,6,8,88,13,2,169,10,"Cigarettes, tobacco, suret, ga",2,
"04010601302169","04010601302",1,3356.71801757813,4,1,6,8,88,13,2,169,11,"Transport",2,
"04010601302190","04010601302",1,3356.71801757813,4,1,6,8,88,13,2,190,1,"Matches",1,1
"04010601302190","04010601302",1,3356.71801757813,4,1,6,8,88,13,2,190,2,"Batteries",1,8
"04010601302190","04010601302",1,3356.71801757813,4,1,6,8,88,13,2,190,3,"Candles, incense",2,
"04010601302190","04010601302",1,3356.71801757813,4,1,6,8,88,13,2,190,4,"Laundry soap",1,24
"04010601302190","04010601302",1,3356.71801757813,4,1,6,8,88,13,2,190,5,"Hand soap",1,10
"04010601302190","04010601302",1,3356.71801757813,4,1,6,8,88,13,2,190,6,"Other personal care goods",2,
"04010601302190","04010601302",1,3356.71801757813,4,1,6,8,88,13,2,190,7,"Charcoal",2,
"04010601302190","04010601302",1,3356.71801757813,4,1,6,8,88,13,2,190,8,"Firewood",2,
"04010601302190","04010601302",1,3356.71801757813,4,1,6,8,88,13,2,190,9,"Kerosene",1,14
"04010601302190","04010601302",1,3356.71801757813,4,1,6,8,88,13,2,190,10,"Cigarettes, tobacco, suret, ga",2,
"04010601302190","04010601302",1,3356.71801757813,4,1,6,8,88,13,2,190,11,"Transport",2,
"04011300501001","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,1,1,"Matches",1,1
"04011300501001","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,1,2,"Batteries",2,
"04011300501001","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,1,3,"Candles, incense",2,
"04011300501001","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,1,4,"Laundry soap",1,12
"04011300501001","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,1,5,"Hand soap",1,7
"04011300501001","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,1,6,"Other personal care goods",2,
"04011300501001","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,1,7,"Charcoal",2,
"04011300501001","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,1,8,"Firewood",2,
"04011300501001","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,1,9,"Kerosene",1,14
"04011300501001","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,1,10,"Cigarettes, tobacco, suret, ga",2,
"04011300501001","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,1,11,"Transport",2,
"04011300501016","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,16,1,"Matches",1,2
"04011300501016","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,16,2,"Batteries",1,25
"04011300501016","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,16,3,"Candles, incense",2,
"04011300501016","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,16,4,"Laundry soap",1,30
"04011300501016","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,16,5,"Hand soap",1,15
"04011300501016","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,16,6,"Other personal care goods",2,
"04011300501016","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,16,7,"Charcoal",2,
"04011300501016","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,16,8,"Firewood",2,
"04011300501016","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,16,9,"Kerosene",1,28
"04011300501016","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,16,10,"Cigarettes, tobacco, suret, ga",2,
"04011300501016","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,16,11,"Transport",2,
"04011300501032","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,32,1,"Matches",1,1
"04011300501032","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,32,2,"Batteries",1,20
"04011300501032","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,32,3,"Candles, incense",2,
"04011300501032","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,32,4,"Laundry soap",1,50
"04011300501032","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,32,5,"Hand soap",1,20
"04011300501032","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,32,6,"Other personal care goods",1,3
"04011300501032","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,32,7,"Charcoal",2,
"04011300501032","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,32,8,"Firewood",2,
"04011300501032","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,32,9,"Kerosene",1,28
"04011300501032","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,32,10,"Cigarettes, tobacco, suret, ga",2,
"04011300501032","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,32,11,"Transport",2,
"04011300501047","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,47,1,"Matches",1,1
"04011300501047","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,47,2,"Batteries",1,28
"04011300501047","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,47,3,"Candles, incense",2,
"04011300501047","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,47,4,"Laundry soap",1,13
"04011300501047","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,47,5,"Hand soap",1,8
"04011300501047","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,47,6,"Other personal care goods",1,2
"04011300501047","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,47,7,"Charcoal",2,
"04011300501047","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,47,8,"Firewood",2,
"04011300501047","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,47,9,"Kerosene",1,7
"04011300501047","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,47,10,"Cigarettes, tobacco, suret, ga",2,
"04011300501047","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,47,11,"Transport",2,
"04011300501062","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,62,1,"Matches",1,2
"04011300501062","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,62,2,"Batteries",1,19
"04011300501062","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,62,3,"Candles, incense",1,4
"04011300501062","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,62,4,"Laundry soap",1,4
"04011300501062","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,62,5,"Hand soap",1,7
"04011300501062","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,62,6,"Other personal care goods",1,1
"04011300501062","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,62,7,"Charcoal",2,
"04011300501062","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,62,8,"Firewood",2,
"04011300501062","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,62,9,"Kerosene",1,7
"04011300501062","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,62,10,"Cigarettes, tobacco, suret, ga",2,
"04011300501062","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,62,11,"Transport",2,
"04011300501078","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,78,1,"Matches",2,
"04011300501078","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,78,2,"Batteries",1,12
"04011300501078","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,78,3,"Candles, incense",2,
"04011300501078","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,78,4,"Laundry soap",1,40
"04011300501078","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,78,5,"Hand soap",1,12
"04011300501078","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,78,6,"Other personal care goods",2,
"04011300501078","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,78,7,"Charcoal",2,
"04011300501078","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,78,8,"Firewood",2,
"04011300501078","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,78,9,"Kerosene",2,
"04011300501078","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,78,10,"Cigarettes, tobacco, suret, ga",2,
"04011300501078","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,78,11,"Transport",1,80
"04011300501093","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,93,1,"Matches",1,1
"04011300501093","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,93,2,"Batteries",2,
"04011300501093","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,93,3,"Candles, incense",2,
"04011300501093","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,93,4,"Laundry soap",1,11
"04011300501093","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,93,5,"Hand soap",2,
"04011300501093","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,93,6,"Other personal care goods",2,
"04011300501093","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,93,7,"Charcoal",2,
"04011300501093","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,93,8,"Firewood",2,
"04011300501093","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,93,9,"Kerosene",1,13
"04011300501093","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,93,10,"Cigarettes, tobacco, suret, ga",2,
"04011300501093","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,93,11,"Transport",2,
"04011300501108","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,108,1,"Matches",2,
"04011300501108","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,108,2,"Batteries",2,
"04011300501108","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,108,3,"Candles, incense",2,
"04011300501108","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,108,4,"Laundry soap",1,7
"04011300501108","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,108,5,"Hand soap",1,4
"04011300501108","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,108,6,"Other personal care goods",2,
"04011300501108","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,108,7,"Charcoal",2,
"04011300501108","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,108,8,"Firewood",2,
"04011300501108","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,108,9,"Kerosene",2,
"04011300501108","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,108,10,"Cigarettes, tobacco, suret, ga",2,
"04011300501108","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,108,11,"Transport",2,
"04011300501109","04011300501",1,2102.18310546875,4,1,13,8,88,5,1,109,1,"Matches",1,1
"04011300501109","04011300501",1,2102.18310546875,4,1,13,8,88,5,1,109,2,"Batteries",2,
"04011300501109","04011300501",1,2102.18310546875,4,1,13,8,88,5,1,109,3,"Candles, incense",2,
"04011300501109","04011300501",1,2102.18310546875,4,1,13,8,88,5,1,109,4,"Laundry soap",1,8
"04011300501109","04011300501",1,2102.18310546875,4,1,13,8,88,5,1,109,5,"Hand soap",2,
"04011300501109","04011300501",1,2102.18310546875,4,1,13,8,88,5,1,109,6,"Other personal care goods",2,
"04011300501109","04011300501",1,2102.18310546875,4,1,13,8,88,5,1,109,7,"Charcoal",2,
"04011300501109","04011300501",1,2102.18310546875,4,1,13,8,88,5,1,109,8,"Firewood",2,
"04011300501109","04011300501",1,2102.18310546875,4,1,13,8,88,5,1,109,9,"Kerosene",1,14
"04011300501109","04011300501",1,2102.18310546875,4,1,13,8,88,5,1,109,10,"Cigarettes, tobacco, suret, ga",1,16
"04011300501109","04011300501",1,2102.18310546875,4,1,13,8,88,5,1,109,11,"Transport",2,
"04011300501125","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,125,1,"Matches",1,1
"04011300501125","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,125,2,"Batteries",2,
"04011300501125","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,125,3,"Candles, incense",2,
"04011300501125","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,125,4,"Laundry soap",1,4
"04011300501125","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,125,5,"Hand soap",2,
"04011300501125","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,125,6,"Other personal care goods",2,
"04011300501125","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,125,7,"Charcoal",2,
"04011300501125","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,125,8,"Firewood",2,
"04011300501125","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,125,9,"Kerosene",1,7
"04011300501125","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,125,10,"Cigarettes, tobacco, suret, ga",2,
"04011300501125","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,125,11,"Transport",2,
"04011300501136","04011300501",1,2102.18310546875,4,1,13,8,88,5,1,136,1,"Matches",1,1
"04011300501136","04011300501",1,2102.18310546875,4,1,13,8,88,5,1,136,2,"Batteries",2,
"04011300501136","04011300501",1,2102.18310546875,4,1,13,8,88,5,1,136,3,"Candles, incense",2,
"04011300501136","04011300501",1,2102.18310546875,4,1,13,8,88,5,1,136,4,"Laundry soap",1,20
"04011300501136","04011300501",1,2102.18310546875,4,1,13,8,88,5,1,136,5,"Hand soap",2,
"04011300501136","04011300501",1,2102.18310546875,4,1,13,8,88,5,1,136,6,"Other personal care goods",2,
"04011300501136","04011300501",1,2102.18310546875,4,1,13,8,88,5,1,136,7,"Charcoal",2,
"04011300501136","04011300501",1,2102.18310546875,4,1,13,8,88,5,1,136,8,"Firewood",2,
"04011300501136","04011300501",1,2102.18310546875,4,1,13,8,88,5,1,136,9,"Kerosene",1,21
"04011300501136","04011300501",1,2102.18310546875,4,1,13,8,88,5,1,136,10,"Cigarettes, tobacco, suret, ga",2,
"04011300501136","04011300501",1,2102.18310546875,4,1,13,8,88,5,1,136,11,"Transport",2,
"04011300501145","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,145,1,"Matches",1,1
"04011300501145","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,145,2,"Batteries",1,28
"04011300501145","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,145,3,"Candles, incense",2,
"04011300501145","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,145,4,"Laundry soap",1,28
"04011300501145","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,145,5,"Hand soap",1,13
"04011300501145","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,145,6,"Other personal care goods",2,
"04011300501145","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,145,7,"Charcoal",2,
"04011300501145","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,145,8,"Firewood",2,
"04011300501145","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,145,9,"Kerosene",1,14
"04011300501145","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,145,10,"Cigarettes, tobacco, suret, ga",2,
"04011300501145","04011300501",1,6841.64990234375,4,1,13,8,88,5,1,145,11,"Transport",2,
"04011600103012","04011600103",0,3919.70458984375,4,1,16,2,1,1,3,12,1,"Matches",1,2
"04011600103012","04011600103",0,3919.70458984375,4,1,16,2,1,1,3,12,2,"Batteries",2,
"04011600103012","04011600103",0,3919.70458984375,4,1,16,2,1,1,3,12,3,"Candles, incense",2,
"04011600103012","04011600103",0,3919.70458984375,4,1,16,2,1,1,3,12,4,"Laundry soap",1,10
"04011600103012","04011600103",0,3919.70458984375,4,1,16,2,1,1,3,12,5,"Hand soap",2,
"04011600103012","04011600103",0,3919.70458984375,4,1,16,2,1,1,3,12,6,"Other personal care goods",2,
"04011600103012","04011600103",0,3919.70458984375,4,1,16,2,1,1,3,12,7,"Charcoal",2,
"04011600103012","04011600103",0,3919.70458984375,4,1,16,2,1,1,3,12,8,"Firewood",2,
"04011600103012","04011600103",0,3919.70458984375,4,1,16,2,1,1,3,12,9,"Kerosene",2,
"04011600103012","04011600103",0,3919.70458984375,4,1,16,2,1,1,3,12,10,"Cigarettes, tobacco, suret, ga",1,32
"04011600103012","04011600103",0,3919.70458984375,4,1,16,2,1,1,3,12,11,"Transport",2,
"04011600103030","04011600103",0,3919.70458984375,4,1,16,2,1,1,3,30,1,"Matches",1,2
"04011600103030","04011600103",0,3919.70458984375,4,1,16,2,1,1,3,30,2,"Batteries",2,
"04011600103030","04011600103",0,3919.70458984375,4,1,16,2,1,1,3,30,3,"Candles, incense",1,50
"04011600103030","04011600103",0,3919.70458984375,4,1,16,2,1,1,3,30,4,"Laundry soap",1,78
"04011600103030","04011600103",0,3919.70458984375,4,1,16,2,1,1,3,30,5,"Hand soap",1,28
"04011600103030","04011600103",0,3919.70458984375,4,1,16,2,1,1,3,30,6,"Other personal care goods",1,20
"04011600103030","04011600103",0,3919.70458984375,4,1,16,2,1,1,3,30,7,"Charcoal",1,40
"04011600103030","04011600103",0,3919.70458984375,4,1,16,2,1,1,3,30,8,"Firewood",1,50
"04011600103030","04011600103",0,3919.70458984375,4,1,16,2,1,1,3,30,9,"Kerosene",1,68
"04011600103030","04011600103",0,3919.70458984375,4,1,16,2,1,1,3,30,10,"Cigarettes, tobacco, suret, ga",2,
"04011600103030","04011600103",0,3919.70458984375,4,1,16,2,1,1,3,30,11,"Transport",1,90
"04011600103048","04011600103",0,3919.70458984375,4,1,16,2,1,1,3,48,1,"Matches",1,2
"04011600103048","04011600103",0,3919.70458984375,4,1,16,2,1,1,3,48,2,"Batteries",2,
"04011600103048","04011600103",0,3919.70458984375,4,1,16,2,1,1,3,48,3,"Candles, incense",1,350
"04011600103048","04011600103",0,3919.70458984375,4,1,16,2,1,1,3,48,4,"Laundry soap",1,96
"04011600103048","04011600103",0,3919.70458984375,4,1,16,2,1,1,3,48,5,"Hand soap",1,14
"04011600103048","04011600103",0,3919.70458984375,4,1,16,2,1,1,3,48,6,"Other personal care goods",1,16
"04011600103048","04011600103",0,3919.70458984375,4,1,16,2,1,1,3,48,7,"Charcoal",2,
"04011600103048","04011600103",0,3919.70458984375,4,1,16,2,1,1,3,48,8,"Firewood",1,150
"04011600103048","04011600103",0,3919.70458984375,4,1,16,2,1,1,3,48,9,"Kerosene",1,105
"04011600103048","04011600103",0,3919.70458984375,4,1,16,2,1,1,3,48,10,"Cigarettes, tobacco, suret, ga",2,
"04011600103048","04011600103",0,3919.70458984375,4,1,16,2,1,1,3,48,11,"Transport",1,672
"04011600103066","04011600103",0,3919.70458984375,4,1,16,2,1,1,3,66,1,"Matches",1,5
"04011600103066","04011600103",0,3919.70458984375,4,1,16,2,1,1,3,66,2,"Batteries",2,
"04011600103066","04011600103",0,3919.70458984375,4,1,16,2,1,1,3,66,3,"Candles, incense",2,
"04011600103066","04011600103",0,3919.70458984375,4,1,16,2,1,1,3,66,4,"Laundry soap",1,20
"04011600103066","04011600103",0,3919.70458984375,4,1,16,2,1,1,3,66,5,"Hand soap",2,
"04011600103066","04011600103",0,3919.70458984375,4,1,16,2,1,1,3,66,6,"Other personal care goods",2,
"04011600103066","04011600103",0,3919.70458984375,4,1,16,2,1,1,3,66,7,"Charcoal",2,
"04011600103066","04011600103",0,3919.70458984375,4,1,16,2,1,1,3,66,8,"Firewood",2,
"04011600103066","04011600103",0,3919.70458984375,4,1,16,2,1,1,3,66,9,"Kerosene",1,3
"04011600103066","04011600103",0,3919.70458984375,4,1,16,2,1,1,3,66,10,"Cigarettes, tobacco, suret, ga",1,75
"04011600103066","04011600103",0,3919.70458984375,4,1,16,2,1,1,3,66,11,"Transport",2,
"04011600103084","04011600103",0,3919.70458984375,4,1,16,2,1,1,3,84,1,"Matches",1,2
"04011600103084","04011600103",0,3919.70458984375,4,1,16,2,1,1,3,84,2,"Batteries",2,
"04011600103084","04011600103",0,3919.70458984375,4,1,16,2,1,1,3,84,3,"Candles, incense",2,
"04011600103084","04011600103",0,3919.70458984375,4,1,16,2,1,1,3,84,4,"Laundry soap",1,16
"04011600103084","04011600103",0,3919.70458984375,4,1,16,2,1,1,3,84,5,"Hand soap",2,
"04011600103084","04011600103",0,3919.70458984375,4,1,16,2,1,1,3,84,6,"Other personal care goods",2,
"04011600103084","04011600103",0,3919.70458984375,4,1,16,2,1,1,3,84,7,"Charcoal",2,
"04011600103084","04011600103",0,3919.70458984375,4,1,16,2,1,1,3,84,8,"Firewood",2,
"04011600103084","04011600103",0,3919.70458984375,4,1,16,2,1,1,3,84,9,"Kerosene",2,
"04011600103084","04011600103",0,3919.70458984375,4,1,16,2,1,1,3,84,10,"Cigarettes, tobacco, suret, ga",2,
"04011600103084","04011600103",0,3919.70458984375,4,1,16,2,1,1,3,84,11,"Transport",2,
"04011600103102","04011600103",0,3919.70458984375,4,1,16,2,1,1,3,102,1,"Matches",1,150
"04011600103102","04011600103",0,3919.70458984375,4,1,16,2,1,1,3,102,2,"Batteries",2,
"04011600103102","04011600103",0,3919.70458984375,4,1,16,2,1,1,3,102,3,"Candles, incense",1,1
"04011600103102","04011600103",0,3919.70458984375,4,1,16,2,1,1,3,102,4,"Laundry soap",1,25
"04011600103102","04011600103",0,3919.70458984375,4,1,16,2,1,1,3,102,5,"Hand soap",2,
"04011600103102","04011600103",0,3919.70458984375,4,1,16,2,1,1,3,102,6,"Other personal care goods",2,
"04011600103102","04011600103",0,3919.70458984375,4,1,16,2,1,1,3,102,7,"Charcoal",2,
"04011600103102","04011600103",0,3919.70458984375,4,1,16,2,1,1,3,102,8,"Firewood",2,
"04011600103102","04011600103",0,3919.70458984375,4,1,16,2,1,1,3,102,9,"Kerosene",2,
"04011600103102","04011600103",0,3919.70458984375,4,1,16,2,1,1,3,102,10,"Cigarettes, tobacco, suret, ga",2,
"04011600103102","04011600103",0,3919.70458984375,4,1,16,2,1,1,3,102,11,"Transport",2,
"04011600103120","04011600103",0,3919.70458984375,4,1,16,2,1,1,3,120,1,"Matches",1,2
"04011600103120","04011600103",0,3919.70458984375,4,1,16,2,1,1,3,120,2,"Batteries",2,
"04011600103120","04011600103",0,3919.70458984375,4,1,16,2,1,1,3,120,3,"Candles, incense",1,2
"04011600103120","04011600103",0,3919.70458984375,4,1,16,2,1,1,3,120,4,"Laundry soap",1,28
"04011600103120","04011600103",0,3919.70458984375,4,1,16,2,1,1,3,120,5,"Hand soap",1,6
"04011600103120","04011600103",0,3919.70458984375,4,1,16,2,1,1,3,120,6,"Other personal care goods",1,6
"04011600103120","04011600103",0,3919.70458984375,4,1,16,2,1,1,3,120,7,"Charcoal",2,
"04011600103120","04011600103",0,3919.70458984375,4,1,16,2,1,1,3,120,8,"Firewood",2,
"04011600103120","04011600103",0,3919.70458984375,4,1,16,2,1,1,3,120,9,"Kerosene",2,
"04011600103120","04011600103",0,3919.70458984375,4,1,16,2,1,1,3,120,10,"Cigarettes, tobacco, suret, ga",2,
"04011600103120","04011600103",0,3919.70458984375,4,1,16,2,1,1,3,120,11,"Transport",1,28
"04011600103138","04011600103",0,3919.70458984375,4,1,16,2,1,1,3,138,1,"Matches",1,2
"04011600103138","04011600103",0,3919.70458984375,4,1,16,2,1,1,3,138,2,"Batteries",2,
"04011600103138","04011600103",0,3919.70458984375,4,1,16,2,1,1,3,138,3,"Candles, incense",2,
"04011600103138","04011600103",0,3919.70458984375,4,1,16,2,1,1,3,138,4,"Laundry soap",1,10
"04011600103138","04011600103",0,3919.70458984375,4,1,16,2,1,1,3,138,5,"Hand soap",2,
"04011600103138","04011600103",0,3919.70458984375,4,1,16,2,1,1,3,138,6,"Other personal care goods",2,
"04011600103138","04011600103",0,3919.70458984375,4,1,16,2,1,1,3,138,7,"Charcoal",2,
"04011600103138","04011600103",0,3919.70458984375,4,1,16,2,1,1,3,138,8,"Firewood",2,
"04011600103138","04011600103",0,3919.70458984375,4,1,16,2,1,1,3,138,9,"Kerosene",1,16
