household_id,ea_id,saq01,rural,pw,adulteq,hh_size,no_conv,no_cons,food_cons_ann,nonfood_cons_ann,educ_cons_ann,total_cons_ann,price_index_hce,nom_totcons_aeq,cons_quint
4.1009E+12,4100903605,4,1,9292.520508,6.5,7,0,0,29334.5257,8713,520,38567.52344,0.981000006,5933.465332,4
4.1013E+12,4101302203,4,1,9088.411133,6.840000153,8,0,0,19448,2868,160,22476,0.981000006,3285.964844,3
4.1013E+12,4101302203,4,1,9088.411133,3.319999933,4,0,0,15582.66675,2084,80,17746.66797,0.981000006,5345.381836,4
4.1013E+12,4101302203,4,1,6251.288574,0.800000012,1,0,0,7531.333374,3858,1612,13001.33398,0.981000006,16251.66699,5
4.1013E+12,4101302203,4,1,9088.411133,5.440000057,7,0,0,22698.00012,2614,50,25362,0.981000006,4662.132324,4
4.1013E+12,4101302203,4,1,6251.288574,2.25999999,3,0,0,9917.142944,4076,7608,21601.14258,0.981000006,9558.027344,5
4.1013E+12,4101302203,4,1,9088.411133,3.840000153,5,0,0,27547,5294,50,32891,0.981000006,8565.364258,5
4.1013E+12,4101302203,4,1,9088.411133,6.409999847,8,0,0,22810.66675,5310,1155,29275.66602,0.981000006,4567.186523,4
4.1013E+12,4101302203,4,1,9088.411133,2.789999962,4,0,0,76552.66797,2278,0,78830.67188,0.981000006,28254.7207,5
4.1013E+12,4101302203,4,1,9088.411133,7.610000134,10,0,0,38003.33337,4410,170,42583.33203,0.981000006,5595.707031,4
4.1013E+12,4101302203,4,1,9088.411133,4.980000019,6,0,0,12620.40002,12058,15,24693.40039,0.981000006,4958.51416,4
4.1013E+12,4101302203,4,1,9088.411133,3.370000124,5,0,0,14196,2614,0,16810,0.981000006,4988.130371,4
4.1013E+12,4101302203,4,1,9088.411133,2.619999886,3,0,0,4004,1743,50,5797,0.981000006,2212.595459,1
4.1016E+12,4101600104,4,0,3962.402832,4.210000038,6,0,0,23179,2976,60,26215,0.981000006,6226.84082,5
4.1016E+12,4101600104,4,0,3962.402832,4.679999828,6,0,0,14006.2,3094,200,17300.19922,0.981000006,3696.623779,3
4.1016E+12,4101600104,4,0,3962.402832,1,1,0,0,57318.44678,12560,0,69878.44531,0.981000006,69878.44531,5
4.1016E+12,4101600104,4,0,3962.402832,3.119999886,4,0,0,35126,7676,70,42872,0.981000006,13741.02637,5
4.1016E+12,4101600104,4,0,3962.402832,8.93999958,11,0,0,15275,2302,1860,19437,0.981000006,2174.161133,1
4.1016E+12,4101600104,4,0,3962.402832,1.039999962,1,0,0,8853,2151,0,11004,0.981000006,10580.76953,5
4.1016E+12,4101600104,4,0,3962.402832,1.039999962,1,0,0,7553,1240,0,8793,0.981000006,8454.807617,5
4.1016E+12,4101600104,4,0,3962.402832,2.139999866,3,0,0,13460.86267,3276,365,17101.86328,0.981000006,7991.525391,5
4.1016E+12,4101600104,4,0,3962.402832,2.460000038,3,0,0,15410.2,4436,600,20446.19922,0.981000006,8311.462891,5
4.1016E+12,4101600104,4,0,3962.402832,4.859999657,5,0,0,211279.7469,4191,1110,216580.75,0.981000006,44563.94531,5
4.1016E+12,4101600104,4,0,3962.402832,0.819999993,1,0,0,1175.200005,468,0,1643.199951,0.981000006,2003.902344,1
4.1016E+12,4101600104,4,0,3962.402832,2.960000038,4,0,0,10366.2,3282,0,13648.2002,0.981000006,4610.878418,4
4.1104E+12,4110401304,4,1,5034.062012,2.670000076,4,0,0,4663.360046,183,0,4846.359863,0.981000006,1815.115967,1
4.1104E+12,4110401304,4,1,5034.062012,3.200000048,4,0,0,13031.72029,528,0,13559.7207,0.981000006,4237.412598,4
4.1104E+12,4110401304,4,1,5034.062012,2.299999952,3,0,0,8714.218964,1826,0,10540.21875,0.981000006,4582.704102,4
4.1104E+12,4110401304,4,1,4665.71582,0.800000012,1,0,0,8236.799828,2697,0,10933.7998,0.981000006,13667.25,5
4.1104E+12,4110401304,4,1,5034.062012,2.130000114,4,0,0,12362.66405,2083,0,14445.66406,0.981000006,6782.001465,5
4.1104E+12,4110401304,4,1,5034.062012,6.420000076,8,0,0,17160.00049,319,0,17479,0.981000006,2722.585693,2
4.1104E+12,4110401304,4,1,5034.062012,6.099999905,8,0,0,16528.72147,1352,80,17960.7207,0.981000006,2944.380371,2
4.1104E+12,4110401304,4,1,5034.062012,2.99000001,4,0,0,15083.12009,1618,40,16741.12109,0.981000006,5599.037109,4
4.1104E+12,4110401304,4,1,5034.062012,3.619999886,4,0,0,17573.18616,1267,50,18890.18555,0.981000006,5218.283691,4
4.1104E+12,4110401304,4,1,5034.062012,7.279999733,9,0,0,20034.56097,11246,561,31841.56055,0.981000006,4373.84082,4
4.1104E+12,4110401304,4,1,5034.062012,6.820000172,8,0,0,14638.55094,2424,445,17507.55078,0.981000006,2567.0896,2
4.1108E+12,4110801402,4,1,5836.740234,4.21999979,5,0,0,22072.83026,4638,292,27002.83008,0.981000006,6398.775391,5
4.1108E+12,4110801402,4,1,5836.740234,2.880000114,4,0,0,21861.71039,4455,0,26316.71094,0.981000006,9137.746094,5
4.1108E+12,4110801402,4,1,5836.740234,2.25999999,3,0,0,16681.02313,3884,0,20565.02344,0.981000006,9099.568359,5
4.1108E+12,4110801402,4,1,5836.740234,7.650000095,10,0,0,30223.65662,11283,122,41628.65625,0.981000006,5441.654297,4
4.1108E+12,4110801402,4,1,5836.740234,2.170000076,3,0,0,13468.00049,1518,0,14986,0.981000006,6905.990723,5
4.1108E+12,4110801402,4,1,5836.740234,7.639999866,9,0,0,39570.07446,4679,134,44383.07422,0.981000006,5809.303223,4
4.1108E+12,4110801402,4,1,5836.740234,8.420000076,10,0,0,31992.09033,2958,175,35125.08984,0.981000006,4171.625977,3
4.1108E+12,4110801402,4,1,5836.740234,4.210000038,6,0,0,26348.59277,3644,0,29992.59375,0.981000006,7124.131348,5
4.1108E+12,4110801402,4,1,604.8435669,3.299999952,4,0,0,16243.56007,1083,64,17390.56055,0.981000006,5269.866699,4
4.1108E+12,4110801402,4,1,5836.740234,6.359999657,7,0,0,26204.36011,10343,87,36634.35938,0.981000006,5760.119629,4
4.1108E+12,4110801402,4,1,5836.740234,7.699999809,9,0,0,35759.39938,12157,151,48067.39844,0.981000006,6242.519531,5
4.1108E+12,4110801402,4,1,604.8435669,0.74000001,1,0,0,5259.799957,2308,0,7567.799805,0.981000006,10226.75684,5
4.1112E+12,4111200402,4,1,4857.233887,9.880000114,12,0,0,29542.50061,6320,495,36357.5,0.981000006,3679.908936,3
4.1112E+12,4111200402,4,1,4857.233887,2.359999895,3,0,0,6097.000122,662,0,6759,0.981000006,2863.983154,2
4.1112E+12,4111200402,4,1,4857.233887,7.599999905,9,0,0,19057.47958,8220,339,27616.48047,0.981000006,3633.747559,3
4.1112E+12,4111200402,4,1,4857.233887,6.590000153,9,0,0,13895.96005,4720,320,18935.96094,0.981000006,2873.438721,2
4.1112E+12,4111200402,4,1,4857.233887,5.279999733,8,0,0,14773.19939,2553,110,17436.19922,0.981000006,3302.310547,3
4.1112E+12,4111200402,4,1,4857.233887,1.440000057,2,0,0,7522.104755,115,0,7637.10498,0.981000006,5303.544922,4
4.1112E+12,4111200402,4,1,4857.233887,4.829999924,7,0,0,6315.399994,1545,65,7925.399902,0.981000006,1640.869629,1
4.1112E+12,4111200402,4,1,4857.233887,2.839999914,4,0,0,9997.000076,3474,0,13471,0.981000006,4743.310059,4
4.1112E+12,4111200402,4,1,4857.233887,7.259999752,9,0,0,18420.47953,4096,639,23155.48047,0.981000006,3189.460205,3
4.1112E+12,4111200402,4,1,4857.233887,5.179999828,7,0,0,13037.70013,6626,288,19951.69922,0.981000006,3851.679443,3
4.1112E+12,4111200402,4,1,4857.233887,3.860000134,5,0,0,11434.45388,820,110,12364.4541,0.981000006,3203.226318,3
4.1112E+12,4111200402,4,1,4857.233887,1.839999914,2,0,0,5449.599762,1426,0,6875.599609,0.981000006,3736.739014,3
4.1116E+12,4111601404,4,1,5705.552734,1.460000038,2,0,0,8725.164139,841,0,9566.164063,0.981000006,6552.166992,5
4.1116E+12,4111601404,4,1,5705.552734,4.670000076,6,0,0,23478.76471,3960,0,27438.76563,0.981000006,5875.538574,4
4.1116E+12,4111601404,4,1,5705.552734,3.49000001,5,0,0,23665.96472,7501,138,31304.96484,0.981000006,8969.904297,5
4.1116E+12,4111601404,4,1,310.0844116,1.839999914,2,0,0,6240,1769,0,8009,0.981000006,4352.717773,4
4.1116E+12,4111601404,4,1,5705.552734,5.559999943,7,0,0,17706.76471,2787,410,20903.76563,0.981000006,3759.670166,3
4.1116E+12,4111601404,4,1,5705.552734,5.849999905,8,0,0,16042.00049,3676,300,20018,0.981000006,3421.880371,3
4.1116E+12,4111601404,4,1,5705.552734,5.359999657,6,0,0,16939.7652,2420,596,19955.76563,0.981000006,3723.09082,3
4.1116E+12,4111601404,4,1,5705.552734,4.260000229,5,0,0,15217.70833,7044,190,22451.70703,0.981000006,5270.353516,4
4.1116E+12,4111601404,4,1,5705.552734,3.820000172,5,0,0,11622.76471,6246,200,18068.76563,0.981000006,4730.042969,4
4.1116E+12,4111601404,4,1,5705.552734,2.75,4,0,0,11644.43134,5080,0,16724.43164,0.981000006,6081.611328,4
4.1116E+12,4111601404,4,1,5705.552734,1.579999924,2,0,0,10782.99532,2008,0,12790.99512,0.981000006,8095.566895,5
4.1116E+12,4111601404,4,1,310.0844116,0.800000012,1,0,0,60312.37187,5394,0,65706.375,0.981000006,82132.96875,5
4.1118E+12,4111800102,4,0,2447.001221,7.769999981,10,0,0,13494,5644,160,19298,0.981000006,2483.655029,2
4.1118E+12,4111800102,4,0,2447.001221,3.339999914,4,0,0,9334,2777,0,12111,0.981000006,3626.048096,3
4.1118E+12,4111800102,4,0,2447.001221,2.49000001,4,0,0,5123.039993,412,0,5535.040039,0.981000006,2222.907715,2
4.1118E+12,4111800102,4,0,2447.001221,5.059999943,7,0,0,13156,3325,97,16578,0.981000006,3276.284668,3
4.1118E+12,4111800102,4,0,2447.001221,4.03000021,6,0,0,10998,5581,0,16579,0.981000006,4113.895508,3
4.1118E+12,4111800102,4,0,2447.001221,1.839999914,2,0,0,13208,3476,0,16684,0.981000006,9067.391602,5
4.1118E+12,4111800102,4,0,2447.001221,3.420000076,4,0,0,6084,2265,0,8349,0.981000006,2441.228027,2
4.1118E+12,4111800102,4,0,2447.001221,8.579999924,10,0,0,21346,4913,207,26466,0.981000006,3084.615479,2
4.1118E+12,4111800102,4,0,2447.001221,0.819999993,1,0,0,3796,692,0,4488,0.981000006,5473.170898,4
4.1118E+12,4111800102,4,0,2447.001221,4.5,6,0,0,15444,1751,30,17225,0.981000006,3827.777832,3
4.1118E+12,4111800102,4,0,2447.001221,2.299999952,3,0,0,11804,3225,0,15029,0.981000006,6534.348145,5
4.1118E+12,4111800102,4,0,2447.001221,5.220000267,7,0,0,9958,1932,35,11925,0.981000006,2284.482666,2
4.1206E+12,4120602801,4,1,3053.592285,4.099999905,5,0,0,42692.00073,3956,39,46687,0.981000006,11387.07324,5
4.1206E+12,4120602801,4,1,3053.592285,11.01000023,14,0,0,45828.94531,7048,0,52876.94531,0.981000006,4802.628906,4
4.1206E+12,4120602801,4,1,3053.592285,6.980000019,9,0,0,58241.53918,3404,134,61779.53906,0.981000006,8850.936523,5
4.1206E+12,4120602801,4,1,3053.592285,2.299999952,3,0,0,29387.138,5096,0,34483.14063,0.981000006,14992.66992,5
4.1206E+12,4120602801,4,1,3053.592285,10.71000004,14,0,0,54038.01343,6308,230,60576.01172,0.981000006,5656.023438,4
4.1206E+12,4120602801,4,1,3053.592285,9.899999619,12,0,0,42223.6123,5502,76,47801.61328,0.981000006,4828.445801,4
4.1206E+12,4120602801,4,1,3053.592285,1.559999943,2,0,0,12203.44629,456,0,12659.44629,0.981000006,8115.029785,5
4.1206E+12,4120602801,4,1,3053.592285,3.619999886,5,0,0,40025.9397,2082,0,42107.94141,0.981000006,11632.02832,5
4.1206E+12,4120602801,4,1,3053.592285,7.019999981,8,0,0,34995.6123,2472,492,37959.61328,0.981000006,5407.352539,4
4.1206E+12,4120602801,4,1,3053.592285,3.25999999,4,0,0,19447.80615,3484,0,22931.80664,0.981000006,7034.296387,5
4.1206E+12,4120602801,4,1,3053.592285,1.659999967,2,0,0,40217.57983,7176,292,47685.57813,0.981000006,28726.25195,5
4.1206E+12,4120602801,4,1,3053.592285,6.03000021,8,0,0,41300.80634,5420,346,47066.80469,0.981000006,7805.439941,5
4.1211E+12,4121101301,4,1,3937.180664,3.339999914,4,0,0,7644,192,0,7836,0.981000006,2346.10791,2
4.1211E+12,4121101301,4,1,3937.180664,5.25,7,0,0,8918,168,0,9086,0.981000006,1730.666626,1
4.1211E+12,4121101301,4,1,255.661087,0.74000001,1,0,0,4472,96,0,4568,0.981000006,6172.972656,5
4.1211E+12,4121101301,4,1,255.661087,0.839999974,1,0,0,4472,132,0,4604,0.981000006,5480.952637,4
4.1211E+12,4121101301,4,1,3937.180664,3.119999886,4,0,0,14118,924,0,15042,0.981000006,4821.153809,4
4.1211E+12,4121101301,4,1,3937.180664,0.74000001,1,0,0,3952,96,0,4048,0.981000006,5470.27002,4
4.1211E+12,4121101301,4,1,3937.180664,3.579999924,5,0,0,8944,132,0,9076,0.981000006,2535.195557,2
4.1211E+12,4121101301,4,1,3937.180664,0.74000001,1,0,0,7722,96,0,7818,0.981000006,10564.86426,5
4.1211E+12,4121101301,4,1,3937.180664,6.460000038,8,0,0,10764,467,114,11345,0.981000006,1756.191895,1
4.1211E+12,4121101301,4,1,3937.180664,6.900000095,8,0,0,28158,1402,6,29566,0.981000006,4284.927246,4
4.1211E+12,4121101301,4,1,3937.180664,7.119999886,9,0,0,16842.8,1027,136,18005.80078,0.981000006,2528.904541,2
4.1211E+12,4121101301,4,1,3937.180664,6.139999866,7,0,0,14118,744,132,14994,0.981000006,2442.019531,2
4.1216E+12,4121600101,4,1,4021.589355,4.639999866,5,0,0,17797,1717,240,19754,0.981000006,4257.327637,4
4.1216E+12,4121600101,4,1,4021.589355,3.710000038,5,0,0,10799.88014,1157,0,11956.87988,0.981000006,3222.878662,3
4.1216E+12,4121600101,4,1,453.5627136,0.74000001,1,0,0,2756,48,0,2804,0.981000006,3789.189209,3
4.1216E+12,4121600101,4,1,4021.589355,4.920000076,6,0,0,7839,1137,70,9046,0.981000006,1838.617798,1
4.1216E+12,4121600101,4,1,4021.589355,3.380000114,4,0,0,12292.80005,2233,97,14622.7998,0.981000006,4326.271973,4
4.1216E+12,4121600101,4,1,4021.589355,3.119999886,4,0,0,5409.300171,1641,0,7050.300293,0.981000006,2259.71167,2
4.1216E+12,4121600101,4,1,4021.589355,1.779999971,2,0,0,5530.199951,3519,0,9049.200195,0.981000006,5083.820313,4
4.1216E+12,4121600101,4,1,4021.589355,4,5,0,0,6448,1107,310,7865,0.981000006,1966.25,1
4.1216E+12,4121600101,4,1,453.5627136,1.879999995,3,0,0,4690.400024,334,0,5024.399902,0.981000006,2672.553223,2
4.1216E+12,4121600101,4,1,4021.589355,5.71999979,7,0,0,14669.19995,879,135,15683.2002,0.981000006,2741.818359,2
4.1216E+12,4121600101,4,1,4021.589355,3.24000001,4,0,0,9487.399902,1815,320,11622.40039,0.981000006,3587.160645,3
4.1216E+12,4121600101,4,1,4021.589355,3.660000086,5,0,0,9889.533295,3134,85,13108.5332,0.981000006,3581.566406,3
4.1302E+12,4130201103,4,1,5539.594238,4.199999809,6,0,0,15837.79834,2887,280,19004.79883,0.981000006,4524.952148,4
4.1302E+12,4130201103,4,1,2531.534912,1,1,0,1,,,,,0.981000006,,
4.1302E+12,4130201103,4,1,5539.594238,6.920000076,8,0,0,51405.79858,13916,3180,68501.79688,0.981000006,9899.103516,5
4.1302E+12,4130201103,4,1,2531.534912,0.800000012,1,0,0,7345,8760,0,16105,0.981000006,20131.25,5
4.1302E+12,4130201103,4,1,5539.594238,3.460000038,4,0,0,23600.11279,8030,482,32112.11328,0.981000006,9280.957031,5
4.1302E+12,4130201103,4,1,5539.594238,1.879999876,2,0,0,12682.7417,918,305,13905.74219,0.981000006,7396.671875,5
4.1302E+12,4130201103,4,1,5539.594238,1.579999924,2,0,0,14075.0564,387,0,14462.05664,0.981000006,9153.201172,5
4.1302E+12,4130201103,4,1,5539.594238,5.099999905,6,0,0,38573.4834,10390,1390,50353.48438,0.981000006,9873.232422,5
4.1302E+12,4130201103,4,1,5539.594238,3,4,0,0,16743.41626,4649,175,21567.41602,0.981000006,7189.138672,5
4.1302E+12,4130201103,4,1,5539.594238,3.620000124,5,0,0,18472.37317,6320,0,24792.37305,0.981000006,6848.72168,5
4.1302E+12,4130201103,4,1,5539.594238,6.190000057,8,0,0,40788.74268,5003,357,46148.74219,0.981000006,7455.370117,5
4.1302E+12,4130201103,4,1,5539.594238,2.539999962,3,0,0,21994.35046,8903,0,30897.34961,0.981000006,12164.31152,5
4.1305E+12,4130500102,4,0,2800.249756,1.039999962,1,0,0,5044,2036,2500,9580,0.981000006,9211.539063,5
4.1305E+12,4130500102,4,0,2800.249756,5.380000114,7,0,0,40274,5741,2910,48925,0.981000006,9093.866211,5
4.1305E+12,4130500102,4,0,2800.249756,2.660000086,3,0,0,12532,7182,450,20164,0.981000006,7580.450684,5
4.1305E+12,4130500102,4,0,2800.249756,5.28000021,7,0,0,22945,14168,4800,41913,0.981000006,7938.067871,5
4.1305E+12,4130500102,4,0,2800.249756,1,1,0,0,6526,1272,0,7798,0.981000006,7798,5
4.1305E+12,4130500102,4,0,2800.249756,1,1,0,0,9859.416672,5412,0,15271.41699,0.981000006,15271.41699,5
4.1305E+12,4130500102,4,0,2800.249756,3.139999866,4,0,0,10634,28060,400,39094,0.981000006,12450.31934,5
4.1305E+12,4130500102,4,0,2800.249756,1.599999905,2,0,0,11128,7720,300,19148,0.981000006,11967.50098,5
4.1305E+12,4130500102,4,0,2800.249756,3.809999943,5,0,0,27508,13402,0,40910,0.981000006,10737.5332,5
4.1306E+12,4130600204,4,1,257.0161133,3.720000029,4,0,0,10838.43164,995,170,12003.43164,0.981000006,3226.729004,3
4.1306E+12,4130600204,4,1,5320.233887,10.07999992,12,0,0,15852.86279,2736,285,18873.86328,0.981000006,1872.407104,1
4.1306E+12,4130600204,4,1,5320.233887,3.639999866,4,0,0,8203.764709,1324,100,9627.764648,0.981000006,2644.990479,2
4.1306E+12,4130600204,4,1,5320.233887,4.260000229,5,0,0,9434.431396,713,820,10967.43164,0.981000006,2574.514404,2
4.1306E+12,4130600204,4,1,5320.233887,2.539999962,3,0,0,8671.764709,1975,30,10676.76465,0.981000006,4203.450684,3
4.1306E+12,4130600204,4,1,5320.233887,4.099999905,5,0,0,8220.16,780,0,9000.160156,0.981000006,2195.161133,1
4.1306E+12,4130600204,4,1,5320.233887,2.920000076,4,0,0,10140,400,0,10540,0.981000006,3609.588867,3
4.1306E+12,4130600204,4,1,5320.233887,4.420000076,5,0,0,12264.86279,2106,320,14690.86328,0.981000006,3323.724609,3
4.1306E+12,4130600204,4,1,5320.233887,2.710000038,4,0,0,7956,2334,0,10290,0.981000006,3797.047852,3
4.1306E+12,4130600204,4,1,5320.233887,5.960000038,7,0,0,20314.66699,1008,1294,22616.66797,0.981000006,3794.74292,3
4.1306E+12,4130600204,4,1,5320.233887,3.24000001,4,0,0,16863.29407,4124,164,21151.29492,0.981000006,6528.177246,5
4.1306E+12,4130600204,4,1,257.0161133,1.579999924,2,0,0,6678.431396,204,0,6882.431641,0.981000006,4355.969727,4
4.1309E+12,4130901003,4,1,6689.677246,3.399999857,5,0,0,23712.12744,2192,0,25904.12695,0.981000006,7618.861328,5
4.1309E+12,4130901003,4,1,6689.677246,4.539999962,6,0,0,18754.66675,2250,52,21056.66602,0.981000006,4638.032227,4
4.1309E+12,4130901003,4,1,6689.677246,4.71999979,6,0,0,18153.54407,3904,350,22407.54492,0.981000006,4747.361328,4
4.1309E+12,4130901003,4,1,6689.677246,5.5,6,0,0,20124,4908,329,25361,0.981000006,4611.09082,4
4.1309E+12,4130901003,4,1,6689.677246,8.380000114,10,0,0,27717.08398,4654,130,32501.08398,0.981000006,3878.410889,3
4.1309E+12,4130901003,4,1,6689.677246,7.960000038,9,0,0,23791.52954,3151,230,27172.5293,0.981000006,3413.634277,3
4.1309E+12,4130901003,4,1,6689.677246,6.119999886,7,0,0,19136,5283,250,24669,0.981000006,4030.882324,3
4.1309E+12,4130901003,4,1,6689.677246,7.809999943,10,0,0,22880,5024,380,28284,0.981000006,3621.510986,3
4.1309E+12,4130901003,4,1,6689.677246,6.239999771,7,0,0,18465.09808,4566,490,23521.09766,0.981000006,3769.406738,3
4.1309E+12,4130901003,4,1,6689.677246,5.539999962,6,0,0,15288,2762,535,18585,0.981000006,3354.693115,3
4.1309E+12,4130901003,4,1,6689.677246,6.599999905,8,0,0,29502.86279,5049,247,34798.86328,0.981000006,5272.555176,4
4.1309E+12,4130901003,4,1,6689.677246,5.179999828,6,0,0,30489.33337,9577,0,40066.33594,0.981000006,7734.813965,5
4.1402E+12,4140202701,4,1,5001.94873,4.909999847,7,0,0,17368,1016,20,18404,0.981000006,3748.269043,3
4.1402E+12,4140202701,4,1,5001.94873,3.50999999,5,0,0,36608,2156,0,38764,0.981000006,11043.875,5
4.1402E+12,4140202701,4,1,5001.94873,6.599999905,9,0,0,7436,660,44,8140,0.981000006,1233.333374,1
4.1402E+12,4140202701,4,1,5001.94873,1.039999962,1,0,0,11095.76001,1454,0,12549.75977,0.981000006,12067.07715,5
4.1402E+12,4140202701,4,1,5001.94873,2.699999809,3,0,0,18928,792,58,19778,0.981000006,7325.185547,5
4.1402E+12,4140202701,4,1,5001.94873,5.079999924,6,0,0,15714.22668,1004,154,16872.22656,0.981000006,3321.304443,3
4.1402E+12,4140202701,4,1,5001.94873,5.260000229,7,0,0,14612,1574,109,16295,0.981000006,3097.908691,2
4.1402E+12,4140202701,4,1,5001.94873,1,1,0,1,,,,,0.981000006,,
4.1402E+12,4140202701,4,1,5001.94873,2.659999847,3,0,0,12688,1858,24,14570,0.981000006,5477.443848,4
4.1402E+12,4140202701,4,1,5001.94873,9.13999939,10,0,0,14424.45361,1664,344,16432.45313,0.981000006,1797.861572,1
4.1402E+12,4140202701,4,1,5001.94873,5.319999695,6,0,0,9638.720337,2152,12,11802.7207,0.981000006,2218.556641,2
4.1402E+12,4140202701,4,1,5001.94873,7.820000172,10,0,0,16036.80005,1190,449,17675.80078,0.981000006,2260.33252,2
4.1405E+12,4140501906,4,1,5141.667969,5.490000248,8,0,0,42449.33334,3208,600,46257.33203,0.981000006,8425.743164,5
4.1405E+12,4140501906,4,1,5141.667969,3.950000048,6,0,0,24856,2615,0,27471,0.981000006,6954.683594,5
4.1405E+12,4140501906,4,1,5141.667969,7.440000057,9,0,0,23894,2000,955,26849,0.981000006,3608.736572,3
4.1405E+12,4140501906,4,1,5141.667969,2.789999962,4,0,0,12116,2984,0,15100,0.981000006,5412.186523,4
4.1405E+12,4140501906,4,1,5141.667969,5.820000172,7,0,0,15496,3304,318,19118,0.981000006,3284.879639,3
4.1405E+12,4140501906,4,1,5141.667969,5.769999981,8,0,0,9048,5384,315,14747,0.981000006,2555.805908,2
4.1405E+12,4140501906,4,1,5141.667969,7.039999962,8,0,0,13667.33325,2477,0,16144.33301,0.981000006,2293.229248,2
4.1405E+12,4140501906,4,1,5141.667969,2.860000134,4,0,0,16883.36,1340,0,18223.35938,0.981000006,6371.803711,5
4.1405E+12,4140501906,4,1,5141.667969,4.860000134,6,0,0,38168,2368,0,40536,0.981000006,8340.740234,5
4.1405E+12,4140501906,4,1,5141.667969,2.659999847,3,0,0,5096,1070,0,6166,0.981000006,2318.045166,2
4.1405E+12,4140501906,4,1,5141.667969,6.940000057,9,0,0,5928,1702,0,7630,0.981000006,1099.423584,1
4.1405E+12,4140501906,4,1,5141.667969,4.240000248,6,0,0,26988,3250,0,30238,0.981000006,7131.603516,5
4.1409E+12,4140900501,4,1,3617.695313,5.139999866,7,0,0,70228.5498,1350,171,71749.54688,0.981000006,13959.05664,5
4.1409E+12,4140900501,4,1,3617.695313,5.490000248,8,0,0,14067.52942,0,38,14105.5293,0.981000006,2569.312988,2
4.1409E+12,4140900501,4,1,3617.695313,8.760000229,10,0,0,69774.75098,4624,582,74980.75,0.981000006,8559.446289,5
4.1409E+12,4140900501,4,1,3617.695313,4.990000248,7,0,0,10739.52942,740,176,11655.5293,0.981000006,2335.777344,2
4.1409E+12,4140900501,4,1,3617.695313,3.769999981,5,0,0,14300.00098,140,0,14440.00098,0.981000006,3830.239014,3
4.1409E+12,4140900501,4,1,3617.695313,7.309999943,10,0,0,23103.29504,1320,141,24564.29492,0.981000006,3360.368652,3
4.1409E+12,4140900501,4,1,3617.695313,7.139999866,9,0,0,35907.5304,2596,116,38619.53125,0.981000006,5408.897949,4
4.1409E+12,4140900501,4,1,14041.17871,2,2,0,0,7931.529419,160,0,8091.529297,0.981000006,4045.764648,3
4.1409E+12,4140900501,4,1,3617.695313,6.739999771,8,0,0,27560.00098,1770,682,30012,0.981000006,4452.819336,4
4.1409E+12,4140900501,4,1,3617.695313,2.460000038,3,0,0,17002.85303,615,40,17657.85352,0.981000006,7177.989258,5
4.1703E+12,4170301901,4,1,6326.068359,6.739999771,9,0,0,47079.64606,6759,280,54118.64453,0.981000006,8029.472656,5
4.1703E+12,4170301901,4,1,6326.068359,3,3,0,0,9672,1670,150,11492,0.981000006,3830.666748,3
4.1703E+12,4170301901,4,1,6326.068359,4,5,0,0,10504,1761,44,12309,0.981000006,3077.25,2
4.1703E+12,4170301901,4,1,6326.068359,6.670000076,9,0,0,15340.96344,3209,63,18612.96484,0.981000006,2790.549316,2
4.1703E+12,4170301901,4,1,6326.068359,4.880000114,6,0,0,49305.88,6870,156,56331.87891,0.981000006,11543.41797,5
4.1703E+12,4170301901,4,1,6326.068359,3.129999876,4,0,0,18464.33331,4712,0,23176.33398,0.981000006,7404.580078,5
4.1703E+12,4170301901,4,1,6326.068359,4.320000172,6,0,0,17576,3036,10,20622,0.981000006,4773.61084,4
4.1703E+12,4170301901,4,1,6326.068359,5.539999962,7,0,0,24856.00098,6758,114,31728,0.981000006,5727.075684,4
4.1703E+12,4170301901,4,1,6326.068359,7.400000095,9,0,0,32604,7325,372,40301,0.981000006,5446.081055,4
4.1703E+12,4170301901,4,1,488.4994812,2.859999895,4,0,0,10660,1803,0,12463,0.981000006,4357.692383,4
4.1703E+12,4170301901,4,1,6326.068359,10.21000004,14,0,0,38766,9996,232,48994,0.981000006,4798.628906,4
4.1703E+12,4170301901,4,1,488.4994812,2.380000114,3,0,0,16796,4912,0,21708,0.981000006,9121.007813,5
4.1707E+12,4170700204,4,1,9942.511719,2.920000076,4,0,0,26472.68066,1847,0,28319.67969,0.981000006,9698.520508,5
4.1707E+12,4170700204,4,1,9942.511719,5.150000095,8,0,0,46455.9339,3472,1032,50959.93359,0.981000006,9895.132813,5
4.1707E+12,4170700204,4,1,9942.511719,5.420000076,7,0,0,42755.74628,6598,0,49353.74609,0.981000006,9105.857422,5
4.1707E+12,4170700204,4,1,9942.511719,2.140000105,3,0,0,37076.71106,6771,0,43847.71094,0.981000006,20489.58398,5
4.1707E+12,4170700204,4,1,9942.511719,3.619999886,5,0,0,16094,2544,0,18638,0.981000006,5148.619141,4
4.1707E+12,4170700204,4,1,637.3404541,2.710000038,4,0,0,18225.13318,2480,0,20705.13281,0.981000006,7640.270508,5
4.1707E+12,4170700204,4,1,9942.511719,3.329999924,5,0,0,16323.84082,3287,0,19610.83984,0.981000006,5889.141113,4
4.1707E+12,4170700204,4,1,637.3404541,0.74000001,1,0,0,4730.483484,0,0,4730.483398,0.981000006,6392.544922,5
