"household_id","ea_id","rural","pw","saq01","saq02","saq03","saq04","saq05","saq06","saq07","saq08","hh_saq09","hh_saq13_a","hh_saq13_b","hh_saq13_c","hh_saq14_a","hh_saq14_b","hh_saq15_a","hh_saq15_b","hh_saq16_a","hh_saq16_b","hh_saq16_c","hh_saq16_d","hh_saq16_e","hh_saq16_f","hh_saq16_g","hh_saq16_h","hh_saq16_i","hh_saq16_j","hh_saq16_k","hh_saq16_l","hh_saq16_m","hh_saq16_n","hh_saq16_o","hh_saq16_p","hh_saq17_a","hh_saq17_b","hh_saq17_c","hh_saq18_a","hh_saq18_b","hh_saq19_a","hh_saq19_b","hh_saq20_a","hh_saq20_b","hh_saq20_c","hh_saq20_d","hh_saq20_e","hh_saq20_f","hh_saq20_g","hh_saq20_h","hh_saq20_i","hh_saq20_j","hh_saq20_k","hh_saq20_l","hh_saq20_m","hh_saq20_n","hh_saq20_o","hh_saq20_p","hh_saq21_a","hh_saq21_b","hh_saq21_c","hh_saq22_a","hh_saq22_b","hh_saq23_a","hh_saq23_b","hh_saq24_a","hh_saq24_b","hh_saq24_c","hh_saq24_d","hh_saq24_e","hh_saq24_f","hh_saq24_g","hh_saq24_h","hh_saq24_i","hh_saq24_j","hh_saq24_k","hh_saq24_l","hh_saq24_m","hh_saq24_n","hh_saq24_o","hh_saq24_p","hh_saq26_a","hh_saq26_b","hh_saq26_c","hh_saq26_d","hh_saq27_a","hh_saq27_b","hh_saq27_c","hh_saq27_d","hh_saq28_a","hh_saq28_b","hh_saq28_c","hh_saq28_d","hh_saq29_a","hh_saq29_b","hh_saq29_c","hh_saq29_d","hh_saq30_a","hh_saq30_b","hh_saq30_c","hh_saq30_d","hh_saq31_a","hh_saq31_b","hh_saq31_c","hh_saq31_d","hh_saq32_a","hh_saq32_b","hh_saq32_c","hh_saq32_d","hh_saq33_a","hh_saq33_b"
"07080100401001","07080100401",1,1113.04711914063,7,8,1,8,88,4,1,1,4,12,5,2004,3,15,8,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,5,2004,,3,6,2004,,,,,,,,,,,,,,,,,,12,8,2004,1,
"07080100401022","07080100401",1,1113.04711914063,7,8,1,8,88,4,1,22,2,13,5,2004,2,5,9,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,5,2004,,18,5,2004,,,,,,,,,,,,,,,,,,13,8,2004,1,
"07080100401043","07080100401",1,1113.04711914063,7,8,1,8,88,4,1,43,6,14,5,2004,2,40,7,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,5,2004,,2,6,2004,,,,,,,,,,,,,,,,,,13,8,2004,1,
"07080100401064","07080100401",1,1113.04711914063,7,8,1,8,88,4,1,64,2,15,5,2004,2,40,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,5,2004,,17,5,2004,,,,,,,,,,,,,,,,,,13,8,2004,1,
"07080100401085","07080100401",1,1113.04711914063,7,8,1,8,88,4,1,85,8,16,5,2004,3,5,8,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,5,2004,,17,5,2004,,,,,,,,,,,,,,,,,,13,8,2004,1,
"07080100401106","07080100401",1,1113.04711914063,7,8,1,8,88,4,1,106,5,17,5,2004,2,40,7,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,5,2004,,3,6,2004,,,,,,,,,,,,,,,,,,12,8,2004,1,
"07080100401127","07080100401",1,1113.04711914063,7,8,1,8,88,4,1,127,3,18,5,2004,9,5,12,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,5,2004,,18,5,2004,,,,,,,,,,,,,,,,,,13,8,2004,1,
"07080100401148","07080100401",1,1113.04711914063,7,8,1,8,88,4,1,148,6,19,5,2004,8,5,12,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,5,2004,,3,6,2004,,,,,,,,,,,,,,,,,,13,8,2004,1,
"07080100401149","07080100401",1,215.892761230469,7,8,1,8,88,4,1,149,1,20,5,2004,6,10,10,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,5,2004,,3,6,2004,,,,,,,,,,,,,,,,,,12,8,2004,1,
"07080100401165","07080100401",1,215.892761230469,7,8,1,8,88,4,1,165,1,,,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,8,2004,6,
"07080100401175","07080100401",1,1113.04711914063,7,8,1,8,88,4,1,175,4,21,5,2004,3,30,8,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,5,2004,,3,6,2004,,,,,,,,,,,,,,,,,,12,8,2004,1,
"07080100401196","07080100401",1,1113.04711914063,7,8,1,8,88,4,1,196,4,22,5,2004,3,30,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,5,2004,,1,5,2004,,,,,,,,,,,,,,,,,,12,8,2004,1,
"07080300206002","07080300206",1,1218.66687011719,7,8,3,8,88,2,6,2,5,10,5,2004,6,2,8,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,5,2004,,28,5,2004,,,,,,,,,,,,,,11,8,2004,,11,8,2004,1,
"07080300206008","07080300206",1,584.713928222656,7,8,3,8,88,2,6,8,2,13,5,2004,7,23,11,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,5,2004,,26,5,2004,,,,,,,,,,,,,,11,8,2004,,11,8,2004,1,
"07080300206028","07080300206",1,1218.66687011719,7,8,3,8,88,2,6,28,5,11,5,2004,1,53,5,49,,,,,,,,,,,,,,,,,11,5,2004,9,45,10,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,2004,,28,5,2004,,,,,,,,,,,,,,11,8,2004,,11,8,2004,1,
"07080300206049","07080300206",1,1218.66687011719,7,8,3,8,88,2,6,49,1,12,5,2004,1,45,4,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,5,2004,,25,5,2004,,,,,,,,,,,,,,11,8,2004,,12,8,2004,1,
"07080300206067","07080300206",1,1218.66687011719,7,8,3,8,88,2,6,67,6,24,5,2004,2,10,5,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,5,2004,,28,5,2004,,,,,,,,,,,,,,11,8,2004,,11,8,2004,1,
"07080300206085","07080300206",1,1218.66687011719,7,8,3,8,88,2,6,85,2,12,5,2004,5,13,6,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,5,2004,,28,5,2004,,,,,,,,,,,,,,11,8,2004,,11,8,2004,1,1
"07080300206090","07080300206",1,584.713928222656,7,8,3,8,88,2,6,90,2,13,5,2004,1,52,6,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,5,2004,,26,5,2004,,,,,,,,,,,,,,11,8,2004,,11,8,2004,1,
"07080300206109","07080300206",1,1218.66687011719,7,8,3,8,88,2,6,109,2,16,5,2004,2,11,6,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,5,2004,,27,5,2004,,,,,,28,6,2004,,,,,,11,8,2004,,11,8,2004,1,
"07080300206127","07080300206",1,1218.66687011719,7,8,3,8,88,2,6,127,5,14,5,2004,8,20,12,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,5,2004,,27,5,2004,,,,,,,,,,,,,,11,8,2004,,11,8,2004,1,
"07080300206147","07080300206",1,1218.66687011719,7,8,3,8,88,2,6,147,5,18,5,2004,3,22,7,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,5,2004,,27,3,2004,,,,,,,,,,,,,,11,8,2004,,11,8,2004,1,
"07080300206165","07080300206",1,1218.66687011719,7,8,3,8,88,2,6,165,7,14,5,2004,1,47,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,5,2004,,27,5,2004,,,,,,,,,,,,,,11,8,2004,,11,8,2004,1,
"07080300206183","07080300206",1,1218.66687011719,7,8,3,8,88,2,6,183,2,15,5,2004,1,57,4,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,5,2004,,26,5,2004,,28,6,2004,,,,,,,,,,11,8,2004,,11,8,2004,1,
"07080301501003","07080301501",1,1519.47290039063,7,8,3,8,88,15,1,3,2,9,5,2004,2,0,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,5,2004,,14,5,2004,,,,,,,,,,,,,,11,8,2004,,13,8,2004,1,
"07080301501008","07080301501",1,99.9653244018555,7,8,3,8,88,15,1,8,2,16,5,2004,1,56,3,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,5,2004,,19,5,2004,,,,,,27,6,2004,,,,,,11,8,2004,,13,8,2004,1,
"07080301501019","07080301501",1,1519.47290039063,7,8,3,8,88,15,1,19,4,14,5,2004,6,6,7,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,5,2004,,19,5,2004,,,,,,27,6,2004,,,,,,11,8,2004,,13,8,2004,1,
"07080301501034","07080301501",1,1519.47290039063,7,8,3,8,88,15,1,34,6,14,5,2004,2,10,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,5,2004,,19,5,2004,,,,,,27,6,2004,,,,,,11,8,2004,,12,8,2004,1,
"07080301501049","07080301501",1,1519.47290039063,7,8,3,8,88,15,1,49,4,15,5,2004,7,10,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,5,2004,,19,5,2004,,,,,,27,6,2004,,,,,,11,8,2004,,12,8,2004,1,
"07080301501064","07080301501",1,1519.47290039063,7,8,3,8,88,15,1,64,2,10,5,2004,6,0,7,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,5,2004,,13,5,2004,,,,,,,,,,,,,,11,8,2004,,13,8,2004,1,
"07080301501079","07080301501",1,1519.47290039063,7,8,3,8,88,15,1,79,3,17,5,2004,3,15,4,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,5,2004,,20,5,2004,,,,,,27,6,2004,,,,,,11,8,2004,,13,8,2004,1,
"07080301501094","07080301501",1,1519.47290039063,7,8,3,8,88,15,1,94,4,16,5,2004,3,32,5,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,5,2004,,18,5,2004,,,,,,,,,,,,,,11,8,2004,,13,8,2004,1,
"07080301501109","07080301501",1,1519.47290039063,7,8,3,8,88,15,1,109,4,10,5,2004,2,30,3,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,5,2004,,18,5,2004,,,,,,,,,,,,,,11,8,2004,,13,8,2004,1,
"07080301501124","07080301501",1,1519.47290039063,7,8,3,8,88,15,1,124,2,15,5,2004,4,0,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,5,2004,,19,5,2004,,,,,,27,6,2004,,,,,,11,8,2004,,13,8,2004,1,
"07080301501125","07080301501",1,99.9653244018555,7,8,3,8,88,15,1,125,3,9,5,2004,4,30,6,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,5,2004,,14,5,2004,,,,,,27,6,2004,,,,,,11,8,2004,,13,8,2004,1,
"07080301501140","07080301501",1,1519.47290039063,7,8,3,8,88,15,1,140,2,13,5,2004,4,0,5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,5,2004,,19,5,2004,,,,,,27,6,2004,,,,,,11,8,2004,,13,8,2004,1,
"07090200503002","07090200503",1,4091.732421875,7,9,2,8,88,5,3,2,6,14,5,2004,9,5,11,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,5,2004,,14,5,2004,,,,,,,,,,,,,,11,8,2004,,12,8,2004,1,
"07090200503012","07090200503",1,4091.732421875,7,9,2,8,88,5,3,12,4,14,5,2004,2,0,5,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,5,2004,,13,5,2004,,,,,,,,,,,,,,12,8,2004,,14,8,2004,1,
"07090200503017","07090200503",1,4091.732421875,7,9,2,8,88,5,3,17,5,15,5,2004,1,45,4,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,5,2004,,15,5,2004,,,,,,,,,,,,,,11,8,2004,,12,8,2004,,
"07090200503027","07090200503",1,4091.732421875,7,9,2,8,88,5,3,27,6,11,5,2004,10,25,12,20,,,,,,,,,,,,,,,,,12,5,2004,5,0,7,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,5,2004,,12,5,2004,,,,,,,,,,,,,,11,8,2004,,12,8,2004,1,
"07090200503032","07090200503",1,4091.732421875,7,9,2,8,88,5,3,32,7,12,5,2004,1,15,4,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,5,2004,,12,5,2004,,,,,,,,,,,,,,12,8,2004,,14,8,2004,1,
"07090200503047","07090200503",1,4091.732421875,7,9,2,8,88,5,3,47,5,13,5,2004,2,30,7,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,5,2004,,13,5,2004,,,,,,,,,,,,,,11,8,2004,,12,8,2004,1,
"07090200503062","07090200503",1,4091.732421875,7,9,2,8,88,5,3,62,5,18,5,2004,7,20,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,5,2004,,,,,,,,,,,,,,,,,,11,8,2004,,12,8,2004,1,
"07090200503077","07090200503",1,4091.732421875,7,9,2,8,88,5,3,77,7,14,5,2004,5,30,7,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,5,2004,,14,5,2004,,,,,,,,,,,,,,12,8,2004,,14,8,2004,1,
"07090200503092","07090200503",1,4091.732421875,7,9,2,8,88,5,3,92,8,16,5,2004,2,20,5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,5,2004,,27,5,2004,,,,,,,,,,,,,,12,8,2004,,14,8,2004,1,
"07090200503107","07090200503",1,4091.732421875,7,9,2,8,88,5,3,107,3,18,5,2004,3,0,5,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,5,2004,,25,5,2004,,,,,,,,,,,,,,12,8,2004,,14,8,2004,1,
"07090200503122","07090200503",1,4091.732421875,7,9,2,8,88,5,3,122,4,16,5,2004,5,55,8,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,5,2004,,27,5,2004,,,,,,,,,,,,,,12,8,2004,,12,8,2004,1,
"07090200503137","07090200503",1,4091.732421875,7,9,2,8,88,5,3,137,7,17,5,2004,4,0,6,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,5,2004,,17,5,2004,,,,,,,,,,,,,,12,8,2004,,14,8,2004,1,
"07090500303002","07090500303",1,2991.31591796875,7,9,5,8,88,3,3,2,5,10,5,2004,4,38,7,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,5,2004,,20,5,2004,,,,,,,,,,,,,,13,8,2004,,13,8,2004,1,
"07090500303012","07090500303",1,2991.31591796875,7,9,5,8,88,3,3,12,7,13,5,2004,6,54,9,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,5,2004,,20,5,2004,,,,,,27,6,2004,,,,,,13,8,2004,,13,8,2004,1,
"07090500303017","07090500303",1,2991.31591796875,7,9,5,8,88,3,3,17,6,13,5,2004,4,15,6,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,5,2004,,2,6,2004,,,,,,27,6,2004,,,,,,12,8,2004,,13,8,2004,1,
"07090500303027","07090500303",1,2991.31591796875,7,9,5,8,88,3,3,27,4,14,5,2004,8,10,10,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,5,2004,,20,5,2004,,,,,,27,6,2004,,,,,,12,8,2004,,13,8,2004,1,
"07090500303032","07090500303",1,2991.31591796875,7,9,5,8,88,3,3,32,10,14,5,2004,4,51,7,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,5,2004,,20,5,2004,,,,,,27,6,2004,,,,,,11,8,2004,,13,8,2004,1,
"07090500303047","07090500303",1,2991.31591796875,7,9,5,8,88,3,3,47,5,21,5,2004,2,3,4,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,5,2004,,2,5,2004,,,,,,27,6,2004,,,,,,13,8,2004,,13,8,2004,1,
"07090500303062","07090500303",1,2991.31591796875,7,9,5,8,88,3,3,62,2,15,5,2004,4,38,6,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,5,2004,,19,5,2004,,,,,,,,,,,,,,13,8,2004,,13,8,2004,1,
"07090500303077","07090500303",1,2991.31591796875,7,9,5,8,88,3,3,77,7,16,5,2004,5,0,7,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,5,2004,,19,5,2004,,,,,,27,6,2004,,,,,,11,8,2004,,13,8,2004,1,
"07090500303092","07090500303",1,2991.31591796875,7,9,5,8,88,3,3,92,2,17,5,2004,4,10,6,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,5,2004,,19,5,2004,,,,,,,,,,,,,,13,8,2004,,13,8,2004,1,
"07090500303107","07090500303",1,2991.31591796875,7,9,5,8,88,3,3,107,4,17,5,2004,6,35,8,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,5,2004,,19,5,2004,,,,,,27,6,2004,,,,,,11,8,2004,,13,8,2004,1,
"07090500303122","07090500303",1,2991.31591796875,7,9,5,8,88,3,3,122,4,18,5,2004,4,39,6,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,5,2004,,19,5,2004,,,,,,27,6,2004,,,,,,11,8,2004,,13,8,2004,1,
"07090500303137","07090500303",1,2991.31591796875,7,9,5,8,88,3,3,137,6,18,5,2004,6,15,8,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,5,2004,,19,5,2004,,,,,,27,6,2004,,,,,,11,8,2004,,13,8,2004,1,
"07090600104011","07090600104",0,988.318176269531,7,9,6,1,1,1,4,11,1,11,5,2004,7,39,10,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,2004,,12,5,2004,,,,,,,,,,,,,,,,,,13,8,2004,1,
"07090600104022","07090600104",0,988.318176269531,7,9,6,1,1,1,4,22,4,19,5,2004,11,7,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,5,2004,,2,6,2004,,,,,,,,,,,,,,,,,,13,8,2004,1,
"07090600104033","07090600104",0,988.318176269531,7,9,6,1,1,1,4,33,7,15,5,2004,2,48,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,5,2004,,2,6,2004,,,,,,,,,,,,,,,,,,13,8,2004,1,
"07090600104044","07090600104",0,988.318176269531,7,9,6,1,1,1,4,44,5,17,5,2004,10,4,11,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,5,2004,,18,5,2004,,,,,,,,,,,,,,,,,,13,8,2004,1,
"07090600104055","07090600104",0,988.318176269531,7,9,6,1,1,1,4,55,6,14,5,2004,1,16,3,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,5,2004,,27,5,2004,,,,,,,,,,,,,,,,,,13,8,2004,1,
"07090600104066","07090600104",0,988.318176269531,7,9,6,1,1,1,4,66,2,19,5,2004,8,43,10,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,5,2004,,2,6,2004,,,,,,,,,,,,,,,,,,13,8,2004,1,
"07090600104077","07090600104",0,988.318176269531,7,9,6,1,1,1,4,77,3,14,5,2004,10,0,11,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,5,2004,,15,5,2004,,,,,,,,,,,,,,,,,,13,8,2004,1,
"07090600104088","07090600104",0,988.318176269531,7,9,6,1,1,1,4,88,3,15,5,2004,10,16,12,10,,,,,,,,,,,,,,,,,28,5,2004,2,20,2,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,5,2004,,2,6,2004,,,,,,,,,,,,,,,,,,13,8,2004,1,
"07090600104099","07090600104",0,988.318176269531,7,9,6,1,1,1,4,99,9,17,5,2004,4,17,6,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,5,2004,,12,5,2004,,,,,,,,,,,,,,,,,,13,8,2004,1,
"07090600104110","07090600104",0,988.318176269531,7,9,6,1,1,1,4,110,7,13,5,2004,2,49,5,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,5,2004,,13,5,2004,,,,,,,,,,,,,,,,,,13,8,2004,1,
"07090600104121","07090600104",0,988.318176269531,7,9,6,1,1,1,4,121,1,10,5,2004,2,43,6,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,5,2004,,2,6,2004,,,,,,,,,,,,,,,,,,13,8,2004,1,
"07090600104132","07090600104",0,988.318176269531,7,9,6,1,1,1,4,132,1,12,5,2004,9,34,11,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,5,2004,,12,5,2004,,,,,,,,,,,,,,,,,,13,8,2004,1,
"07090701501002","07090701501",1,3518.462890625,7,9,7,8,88,15,1,2,5,14,5,2004,9,0,12,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,5,2004,,16,5,2004,,,,,,,,,,,,,,,,,,15,8,2004,1,
"07090701501017","07090701501",1,3518.462890625,7,9,7,8,88,15,1,17,3,14,5,2004,5,10,8,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,5,2004,,27,5,2004,,,,,,,,,,,,,,,,,,15,8,2004,1,
"07090701501032","07090701501",1,3518.462890625,7,9,7,8,88,15,1,32,5,15,5,2004,5,50,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,5,2004,,15,5,2004,,,,,,,,,,,,,,,,,,13,8,2004,1,
"07090701501047","07090701501",1,3518.462890625,7,9,7,8,88,15,1,47,8,12,5,2004,11,0,1,30,,,,,,,,,,,,,,,,,13,5,2004,6,0,9,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,5,2004,,28,5,2004,,,,,,,,,,,,,,,,,,13,8,2004,1,
"07090701501062","07090701501",1,3518.462890625,7,9,7,8,88,15,1,62,1,16,5,2004,7,45,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,5,2004,,16,5,2004,,,,,,,,,,,,,,,,,,15,8,2004,1,
"07090701501077","07090701501",1,3518.462890625,7,9,7,8,88,15,1,77,3,15,5,2004,3,43,5,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,5,2004,,27,5,2004,,,,,,,,,,,,,,,,,,15,8,2004,1,
"07090701501092","07090701501",1,3518.462890625,7,9,7,8,88,15,1,92,2,15,5,2004,9,30,12,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,5,2004,,15,5,2004,,,,,,,,,,,,,,,,,,15,8,2004,1,
"07090701501107","07090701501",1,3518.462890625,7,9,7,8,88,15,1,107,4,17,5,2004,5,30,9,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,5,2004,,16,5,2004,,,,,,,,,,,,,,,,,,13,8,2004,1,
