"household_id","ea_id","rural","pw","saq01","saq02","saq03","saq04","saq05","saq06","saq07","saq08","hh_s5cq00","hh_s5cq0a","hh_s5cq04","hh_s5cq05"
"04020401105004","04020401105",1,5009.54443359375,4,2,4,8,88,11,5,4,"C","Adults 16-65 yea",0,0
"04020401105004","04020401105",1,5009.54443359375,4,2,4,8,88,11,5,4,"D","Adults over 65 y",0,0
"04020401105022","04020401105",1,5009.54443359375,4,2,4,8,88,11,5,22,"A","Children 0-5 yea",0,0
"04020401105022","04020401105",1,5009.54443359375,4,2,4,8,88,11,5,22,"B","Children 6-15 ye",0,0
"04020401105022","04020401105",1,5009.54443359375,4,2,4,8,88,11,5,22,"C","Adults 16-65 yea",1,1
"04020401105022","04020401105",1,5009.54443359375,4,2,4,8,88,11,5,22,"D","Adults over 65 y",0,0
"04020401105040","04020401105",1,5009.54443359375,4,2,4,8,88,11,5,40,"A","Children 0-5 yea",0,0
"04020401105040","04020401105",1,5009.54443359375,4,2,4,8,88,11,5,40,"B","Children 6-15 ye",0,0
"04020401105040","04020401105",1,5009.54443359375,4,2,4,8,88,11,5,40,"C","Adults 16-65 yea",0,0
"04020401105040","04020401105",1,5009.54443359375,4,2,4,8,88,11,5,40,"D","Adults over 65 y",0,0
"04020401105059","04020401105",1,5009.54443359375,4,2,4,8,88,11,5,59,"A","Children 0-5 yea",0,0
"04020401105059","04020401105",1,5009.54443359375,4,2,4,8,88,11,5,59,"B","Children 6-15 ye",0,0
"04020401105059","04020401105",1,5009.54443359375,4,2,4,8,88,11,5,59,"C","Adults 16-65 yea",3,3
"04020401105059","04020401105",1,5009.54443359375,4,2,4,8,88,11,5,59,"D","Adults over 65 y",1,3
"04020401105078","04020401105",1,5009.54443359375,4,2,4,8,88,11,5,78,"A","Children 0-5 yea",0,0
"04020401105078","04020401105",1,5009.54443359375,4,2,4,8,88,11,5,78,"B","Children 6-15 ye",0,0
"04020401105078","04020401105",1,5009.54443359375,4,2,4,8,88,11,5,78,"C","Adults 16-65 yea",2,1
"04020401105078","04020401105",1,5009.54443359375,4,2,4,8,88,11,5,78,"D","Adults over 65 y",0,0
"04020401105088","04020401105",1,1473.3955078125,4,2,4,8,88,11,5,88,"A","Children 0-5 yea",0,0
"04020401105088","04020401105",1,1473.3955078125,4,2,4,8,88,11,5,88,"B","Children 6-15 ye",0,0
"04020401105088","04020401105",1,1473.3955078125,4,2,4,8,88,11,5,88,"C","Adults 16-65 yea",0,0
"04020401105088","04020401105",1,1473.3955078125,4,2,4,8,88,11,5,88,"D","Adults over 65 y",0,0
"04020401105097","04020401105",1,5009.54443359375,4,2,4,8,88,11,5,97,"A","Children 0-5 yea",0,0
"04020401105097","04020401105",1,5009.54443359375,4,2,4,8,88,11,5,97,"B","Children 6-15 ye",0,0
"04020401105097","04020401105",1,5009.54443359375,4,2,4,8,88,11,5,97,"C","Adults 16-65 yea",2,1
"04020401105097","04020401105",1,5009.54443359375,4,2,4,8,88,11,5,97,"D","Adults over 65 y",0,0
"04020401105118","04020401105",1,5009.54443359375,4,2,4,8,88,11,5,118,"A","Children 0-5 yea",0,0
"04020401105118","04020401105",1,5009.54443359375,4,2,4,8,88,11,5,118,"B","Children 6-15 ye",1,3
"04020401105118","04020401105",1,5009.54443359375,4,2,4,8,88,11,5,118,"C","Adults 16-65 yea",4,3
"04020401105118","04020401105",1,5009.54443359375,4,2,4,8,88,11,5,118,"D","Adults over 65 y",0,0
"04020401105137","04020401105",1,5009.54443359375,4,2,4,8,88,11,5,137,"A","Children 0-5 yea",0,0
"04020401105137","04020401105",1,5009.54443359375,4,2,4,8,88,11,5,137,"B","Children 6-15 ye",1,1
"04020401105137","04020401105",1,5009.54443359375,4,2,4,8,88,11,5,137,"C","Adults 16-65 yea",6,1
"04020401105137","04020401105",1,5009.54443359375,4,2,4,8,88,11,5,137,"D","Adults over 65 y",0,0
"04020401105154","04020401105",1,1473.3955078125,4,2,4,8,88,11,5,154,"A","Children 0-5 yea",0,0
"04020401105154","04020401105",1,1473.3955078125,4,2,4,8,88,11,5,154,"B","Children 6-15 ye",0,0
"04020401105154","04020401105",1,1473.3955078125,4,2,4,8,88,11,5,154,"C","Adults 16-65 yea",4,1
"04020401105154","04020401105",1,1473.3955078125,4,2,4,8,88,11,5,154,"D","Adults over 65 y",0,0
"04020401105158","04020401105",1,5009.54443359375,4,2,4,8,88,11,5,158,"A","Children 0-5 yea",0,0
"04020401105158","04020401105",1,5009.54443359375,4,2,4,8,88,11,5,158,"B","Children 6-15 ye",5,2
"04020401105158","04020401105",1,5009.54443359375,4,2,4,8,88,11,5,158,"C","Adults 16-65 yea",3,3
"04020401105158","04020401105",1,5009.54443359375,4,2,4,8,88,11,5,158,"D","Adults over 65 y",0,0
"04020401105176","04020401105",1,5009.54443359375,4,2,4,8,88,11,5,176,"A","Children 0-5 yea",0,0
"04020401105176","04020401105",1,5009.54443359375,4,2,4,8,88,11,5,176,"B","Children 6-15 ye",0,0
"04020401105176","04020401105",1,5009.54443359375,4,2,4,8,88,11,5,176,"C","Adults 16-65 yea",4,3
"04020401105176","04020401105",1,5009.54443359375,4,2,4,8,88,11,5,176,"D","Adults over 65 y",0,0
"04021001102004","04021001102",1,3733.13452148438,4,2,10,8,88,11,2,4,"A","Children 0-5 yea",0,0
"04021001102004","04021001102",1,3733.13452148438,4,2,10,8,88,11,2,4,"B","Children 6-15 ye",0,0
"04021001102004","04021001102",1,3733.13452148438,4,2,10,8,88,11,2,4,"C","Adults 16-65 yea",1,1
"04021001102004","04021001102",1,3733.13452148438,4,2,10,8,88,11,2,4,"D","Adults over 65 y",0,0
"04021001102014","04021001102",1,3733.13452148438,4,2,10,8,88,11,2,14,"A","Children 0-5 yea",0,0
"04021001102014","04021001102",1,3733.13452148438,4,2,10,8,88,11,2,14,"B","Children 6-15 ye",0,0
"04021001102014","04021001102",1,3733.13452148438,4,2,10,8,88,11,2,14,"C","Adults 16-65 yea",1,1
"04021001102014","04021001102",1,3733.13452148438,4,2,10,8,88,11,2,14,"D","Adults over 65 y",0,0
"04021001102019","04021001102",1,3733.13452148438,4,2,10,8,88,11,2,19,"A","Children 0-5 yea",0,0
"04021001102019","04021001102",1,3733.13452148438,4,2,10,8,88,11,2,19,"B","Children 6-15 ye",0,0
"04021001102019","04021001102",1,3733.13452148438,4,2,10,8,88,11,2,19,"C","Adults 16-65 yea",7,7
"04021001102019","04021001102",1,3733.13452148438,4,2,10,8,88,11,2,19,"D","Adults over 65 y",0,0
"04021001102029","04021001102",1,3733.13452148438,4,2,10,8,88,11,2,29,"A","Children 0-5 yea",0,0
"04021001102029","04021001102",1,3733.13452148438,4,2,10,8,88,11,2,29,"B","Children 6-15 ye",1,1
"04021001102029","04021001102",1,3733.13452148438,4,2,10,8,88,11,2,29,"C","Adults 16-65 yea",5,1
"04021001102029","04021001102",1,3733.13452148438,4,2,10,8,88,11,2,29,"D","Adults over 65 y",0,0
"04021001102034","04021001102",1,3733.13452148438,4,2,10,8,88,11,2,34,"A","Children 0-5 yea",0,0
"04021001102034","04021001102",1,3733.13452148438,4,2,10,8,88,11,2,34,"B","Children 6-15 ye",0,0
"04021001102034","04021001102",1,3733.13452148438,4,2,10,8,88,11,2,34,"C","Adults 16-65 yea",0,0
"04021001102034","04021001102",1,3733.13452148438,4,2,10,8,88,11,2,34,"D","Adults over 65 y",0,0
"04021001102049","04021001102",1,3733.13452148438,4,2,10,8,88,11,2,49,"A","Children 0-5 yea",0,0
"04021001102049","04021001102",1,3733.13452148438,4,2,10,8,88,11,2,49,"B","Children 6-15 ye",0,0
"04021001102049","04021001102",1,3733.13452148438,4,2,10,8,88,11,2,49,"C","Adults 16-65 yea",0,0
"04021001102049","04021001102",1,3733.13452148438,4,2,10,8,88,11,2,49,"D","Adults over 65 y",0,0
"04021001102064","04021001102",1,3733.13452148438,4,2,10,8,88,11,2,64,"A","Children 0-5 yea",0,0
"04021001102064","04021001102",1,3733.13452148438,4,2,10,8,88,11,2,64,"B","Children 6-15 ye",0,0
"04021001102064","04021001102",1,3733.13452148438,4,2,10,8,88,11,2,64,"C","Adults 16-65 yea",1,1
"04021001102064","04021001102",1,3733.13452148438,4,2,10,8,88,11,2,64,"D","Adults over 65 y",0,0
"04021001102079","04021001102",1,3733.13452148438,4,2,10,8,88,11,2,79,"A","Children 0-5 yea",0,0
"04021001102079","04021001102",1,3733.13452148438,4,2,10,8,88,11,2,79,"B","Children 6-15 ye",0,0
"04021001102079","04021001102",1,3733.13452148438,4,2,10,8,88,11,2,79,"C","Adults 16-65 yea",0,0
"04021001102079","04021001102",1,3733.13452148438,4,2,10,8,88,11,2,79,"D","Adults over 65 y",0,0
"04021001102094","04021001102",1,3733.13452148438,4,2,10,8,88,11,2,94,"A","Children 0-5 yea",0,0
"04021001102094","04021001102",1,3733.13452148438,4,2,10,8,88,11,2,94,"B","Children 6-15 ye",0,0
"04021001102094","04021001102",1,3733.13452148438,4,2,10,8,88,11,2,94,"C","Adults 16-65 yea",2,2
"04021001102094","04021001102",1,3733.13452148438,4,2,10,8,88,11,2,94,"D","Adults over 65 y",0,0
"04021001102109","04021001102",1,3733.13452148438,4,2,10,8,88,11,2,109,"A","Children 0-5 yea",0,
"04021001102109","04021001102",1,3733.13452148438,4,2,10,8,88,11,2,109,"B","Children 6-15 ye",0,
"04021001102109","04021001102",1,3733.13452148438,4,2,10,8,88,11,2,109,"C","Adults 16-65 yea",1,1
"04021001102109","04021001102",1,3733.13452148438,4,2,10,8,88,11,2,109,"D","Adults over 65 y",0,
"04021001102124","04021001102",1,3733.13452148438,4,2,10,8,88,11,2,124,"A","Children 0-5 yea",0,0
"04021001102124","04021001102",1,3733.13452148438,4,2,10,8,88,11,2,124,"B","Children 6-15 ye",0,0
"04021001102124","04021001102",1,3733.13452148438,4,2,10,8,88,11,2,124,"C","Adults 16-65 yea",0,0
"04021001102124","04021001102",1,3733.13452148438,4,2,10,8,88,11,2,124,"D","Adults over 65 y",0,0
"04021001102139","04021001102",1,3733.13452148438,4,2,10,8,88,11,2,139,"A","Children 0-5 yea",0,0
"04021001102139","04021001102",1,3733.13452148438,4,2,10,8,88,11,2,139,"B","Children 6-15 ye",0,0
"04021001102139","04021001102",1,3733.13452148438,4,2,10,8,88,11,2,139,"C","Adults 16-65 yea",0,0
"04021001102139","04021001102",1,3733.13452148438,4,2,10,8,88,11,2,139,"D","Adults over 65 y",0,0
"04021400204012","04021400204",0,2512.05200195313,4,2,14,1,1,2,4,12,"A","Children 0-5 yea",0,0
"04021400204012","04021400204",0,2512.05200195313,4,2,14,1,1,2,4,12,"B","Children 6-15 ye",0,0
"04021400204012","04021400204",0,2512.05200195313,4,2,14,1,1,2,4,12,"C","Adults 16-65 yea",2,2
"04021400204012","04021400204",0,2512.05200195313,4,2,14,1,1,2,4,12,"D","Adults over 65 y",0,0
"04021400204024","04021400204",0,2512.05200195313,4,2,14,1,1,2,4,24,"A","Children 0-5 yea",0,0
"04021400204024","04021400204",0,2512.05200195313,4,2,14,1,1,2,4,24,"B","Children 6-15 ye",0,0
"04021400204024","04021400204",0,2512.05200195313,4,2,14,1,1,2,4,24,"C","Adults 16-65 yea",1,1
"04021400204024","04021400204",0,2512.05200195313,4,2,14,1,1,2,4,24,"D","Adults over 65 y",0,0
"04021400204036","04021400204",0,2512.05200195313,4,2,14,1,1,2,4,36,"A","Children 0-5 yea",0,0
"04021400204036","04021400204",0,2512.05200195313,4,2,14,1,1,2,4,36,"B","Children 6-15 ye",0,0
"04021400204036","04021400204",0,2512.05200195313,4,2,14,1,1,2,4,36,"C","Adults 16-65 yea",0,0
"04021400204036","04021400204",0,2512.05200195313,4,2,14,1,1,2,4,36,"D","Adults over 65 y",0,0
"04021400204048","04021400204",0,2512.05200195313,4,2,14,1,1,2,4,48,"A","Children 0-5 yea",0,0
"04021400204048","04021400204",0,2512.05200195313,4,2,14,1,1,2,4,48,"B","Children 6-15 ye",0,0
"04021400204048","04021400204",0,2512.05200195313,4,2,14,1,1,2,4,48,"C","Adults 16-65 yea",2,2
"04021400204048","04021400204",0,2512.05200195313,4,2,14,1,1,2,4,48,"D","Adults over 65 y",0,0
"04021400204060","04021400204",0,2512.05200195313,4,2,14,1,1,2,4,60,"A","Children 0-5 yea",0,0
"04021400204060","04021400204",0,2512.05200195313,4,2,14,1,1,2,4,60,"B","Children 6-15 ye",0,0
"04021400204060","04021400204",0,2512.05200195313,4,2,14,1,1,2,4,60,"C","Adults 16-65 yea",3,7
"04021400204060","04021400204",0,2512.05200195313,4,2,14,1,1,2,4,60,"D","Adults over 65 y",0,0
"04021400204072","04021400204",0,2512.05200195313,4,2,14,1,1,2,4,72,"A","Children 0-5 yea",0,0
"04021400204072","04021400204",0,2512.05200195313,4,2,14,1,1,2,4,72,"B","Children 6-15 ye",4,4
"04021400204072","04021400204",0,2512.05200195313,4,2,14,1,1,2,4,72,"C","Adults 16-65 yea",7,21
"04021400204072","04021400204",0,2512.05200195313,4,2,14,1,1,2,4,72,"D","Adults over 65 y",0,0
"04021400204084","04021400204",0,2512.05200195313,4,2,14,1,1,2,4,84,"A","Children 0-5 yea",0,0
"04021400204084","04021400204",0,2512.05200195313,4,2,14,1,1,2,4,84,"B","Children 6-15 ye",0,0
"04021400204084","04021400204",0,2512.05200195313,4,2,14,1,1,2,4,84,"C","Adults 16-65 yea",0,0
"04021400204084","04021400204",0,2512.05200195313,4,2,14,1,1,2,4,84,"D","Adults over 65 y",0,0
"04021400204096","04021400204",0,2512.05200195313,4,2,14,1,1,2,4,96,"A","Children 0-5 yea",0,0
"04021400204096","04021400204",0,2512.05200195313,4,2,14,1,1,2,4,96,"B","Children 6-15 ye",0,0
"04021400204096","04021400204",0,2512.05200195313,4,2,14,1,1,2,4,96,"C","Adults 16-65 yea",3,3
"04021400204096","04021400204",0,2512.05200195313,4,2,14,1,1,2,4,96,"D","Adults over 65 y",0,0
"04021400204108","04021400204",0,2512.05200195313,4,2,14,1,1,2,4,108,"A","Children 0-5 yea",0,0
"04021400204108","04021400204",0,2512.05200195313,4,2,14,1,1,2,4,108,"B","Children 6-15 ye",0,0
"04021400204108","04021400204",0,2512.05200195313,4,2,14,1,1,2,4,108,"C","Adults 16-65 yea",4,4
"04021400204108","04021400204",0,2512.05200195313,4,2,14,1,1,2,4,108,"D","Adults over 65 y",0,0
"04021400204120","04021400204",0,2512.05200195313,4,2,14,1,1,2,4,120,"A","Children 0-5 yea",0,0
"04021400204120","04021400204",0,2512.05200195313,4,2,14,1,1,2,4,120,"B","Children 6-15 ye",0,0
"04021400204120","04021400204",0,2512.05200195313,4,2,14,1,1,2,4,120,"C","Adults 16-65 yea",0,0
"04021400204120","04021400204",0,2512.05200195313,4,2,14,1,1,2,4,120,"D","Adults over 65 y",0,0
"04021400204132","04021400204",0,2512.05200195313,4,2,14,1,1,2,4,132,"A","Children 0-5 yea",0,0
"04021400204132","04021400204",0,2512.05200195313,4,2,14,1,1,2,4,132,"B","Children 6-15 ye",1,3
"04021400204132","04021400204",0,2512.05200195313,4,2,14,1,1,2,4,132,"C","Adults 16-65 yea",3,9
"04021400204132","04021400204",0,2512.05200195313,4,2,14,1,1,2,4,132,"D","Adults over 65 y",0,0
"04021400204144","04021400204",0,2512.05200195313,4,2,14,1,1,2,4,144,"A","Children 0-5 yea",0,0
"04021400204144","04021400204",0,2512.05200195313,4,2,14,1,1,2,4,144,"B","Children 6-15 ye",0,0
"04021400204144","04021400204",0,2512.05200195313,4,2,14,1,1,2,4,144,"C","Adults 16-65 yea",0,0
"04021400204144","04021400204",0,2512.05200195313,4,2,14,1,1,2,4,144,"D","Adults over 65 y",0,0
"04021401801002","04021401801",1,4904.38330078125,4,2,14,8,88,18,1,2,"A","Children 0-5 yea",3,3
"04021401801002","04021401801",1,4904.38330078125,4,2,14,8,88,18,1,2,"B","Children 6-15 ye",2,3
"04021401801002","04021401801",1,4904.38330078125,4,2,14,8,88,18,1,2,"C","Adults 16-65 yea",7,9
"04021401801002","04021401801",1,4904.38330078125,4,2,14,8,88,18,1,2,"D","Adults over 65 y",0,0
"04021401801020","04021401801",1,4904.38330078125,4,2,14,8,88,18,1,20,"A","Children 0-5 yea",0,0
"04021401801020","04021401801",1,4904.38330078125,4,2,14,8,88,18,1,20,"B","Children 6-15 ye",0,0
"04021401801020","04021401801",1,4904.38330078125,4,2,14,8,88,18,1,20,"C","Adults 16-65 yea",1,2
"04021401801020","04021401801",1,4904.38330078125,4,2,14,8,88,18,1,20,"D","Adults over 65 y",0,0
"04021401801038","04021401801",1,4904.38330078125,4,2,14,8,88,18,1,38,"A","Children 0-5 yea",3,3
"04021401801038","04021401801",1,4904.38330078125,4,2,14,8,88,18,1,38,"B","Children 6-15 ye",3,3
"04021401801038","04021401801",1,4904.38330078125,4,2,14,8,88,18,1,38,"C","Adults 16-65 yea",4,4
"04021401801038","04021401801",1,4904.38330078125,4,2,14,8,88,18,1,38,"D","Adults over 65 y",0,0
"04021401801057","04021401801",1,4904.38330078125,4,2,14,8,88,18,1,57,"A","Children 0-5 yea",0,0
"04021401801057","04021401801",1,4904.38330078125,4,2,14,8,88,18,1,57,"B","Children 6-15 ye",7,7
"04021401801057","04021401801",1,4904.38330078125,4,2,14,8,88,18,1,57,"C","Adults 16-65 yea",1,1
"04021401801057","04021401801",1,4904.38330078125,4,2,14,8,88,18,1,57,"D","Adults over 65 y",0,0
"04021401801075","04021401801",1,4904.38330078125,4,2,14,8,88,18,1,75,"A","Children 0-5 yea",3,6
"04021401801075","04021401801",1,4904.38330078125,4,2,14,8,88,18,1,75,"B","Children 6-15 ye",0,0
"04021401801075","04021401801",1,4904.38330078125,4,2,14,8,88,18,1,75,"C","Adults 16-65 yea",1,1
"04021401801075","04021401801",1,4904.38330078125,4,2,14,8,88,18,1,75,"D","Adults over 65 y",0,0
"04021401801093","04021401801",1,4904.38330078125,4,2,14,8,88,18,1,93,"A","Children 0-5 yea",0,0
"04021401801093","04021401801",1,4904.38330078125,4,2,14,8,88,18,1,93,"B","Children 6-15 ye",0,0
"04021401801093","04021401801",1,4904.38330078125,4,2,14,8,88,18,1,93,"C","Adults 16-65 yea",1,3
"04021401801093","04021401801",1,4904.38330078125,4,2,14,8,88,18,1,93,"D","Adults over 65 y",0,0
"04021401801111","04021401801",1,4904.38330078125,4,2,14,8,88,18,1,111,"A","Children 0-5 yea",3,3
"04021401801111","04021401801",1,4904.38330078125,4,2,14,8,88,18,1,111,"B","Children 6-15 ye",4,4
"04021401801111","04021401801",1,4904.38330078125,4,2,14,8,88,18,1,111,"C","Adults 16-65 yea",3,3
"04021401801111","04021401801",1,4904.38330078125,4,2,14,8,88,18,1,111,"D","Adults over 65 y",0,0
"04021401801128","04021401801",1,469.319000244141,4,2,14,8,88,18,1,128,"A","Children 0-5 yea",0,0
"04021401801128","04021401801",1,469.319000244141,4,2,14,8,88,18,1,128,"B","Children 6-15 ye",2,2
"04021401801128","04021401801",1,469.319000244141,4,2,14,8,88,18,1,128,"C","Adults 16-65 yea",2,2
"04021401801128","04021401801",1,469.319000244141,4,2,14,8,88,18,1,128,"D","Adults over 65 y",0,0
"04021401801130","04021401801",1,4904.38330078125,4,2,14,8,88,18,1,130,"A","Children 0-5 yea",0,0
"04021401801130","04021401801",1,4904.38330078125,4,2,14,8,88,18,1,130,"B","Children 6-15 ye",4,4
"04021401801130","04021401801",1,4904.38330078125,4,2,14,8,88,18,1,130,"C","Adults 16-65 yea",1,2
"04021401801130","04021401801",1,4904.38330078125,4,2,14,8,88,18,1,130,"D","Adults over 65 y",0,0
"04021401801148","04021401801",1,4904.38330078125,4,2,14,8,88,18,1,148,"A","Children 0-5 yea",4,4
"04021401801148","04021401801",1,4904.38330078125,4,2,14,8,88,18,1,148,"B","Children 6-15 ye",2,5
"04021401801148","04021401801",1,4904.38330078125,4,2,14,8,88,18,1,148,"C","Adults 16-65 yea",2,6
"04021401801148","04021401801",1,4904.38330078125,4,2,14,8,88,18,1,148,"D","Adults over 65 y",3,6
"04021401801166","04021401801",1,4904.38330078125,4,2,14,8,88,18,1,166,"A","Children 0-5 yea",2,2
"04021401801166","04021401801",1,4904.38330078125,4,2,14,8,88,18,1,166,"B","Children 6-15 ye",0,0
"04021401801166","04021401801",1,4904.38330078125,4,2,14,8,88,18,1,166,"C","Adults 16-65 yea",2,2
"04021401801166","04021401801",1,4904.38330078125,4,2,14,8,88,18,1,166,"D","Adults over 65 y",0,0
"04030201803002","04030201803",1,788.748046875,4,3,2,8,88,18,3,2,"A","Children 0-5 yea",0,0
"04030201803002","04030201803",1,788.748046875,4,3,2,8,88,18,3,2,"B","Children 6-15 ye",0,0
"04030201803002","04030201803",1,788.748046875,4,3,2,8,88,18,3,2,"C","Adults 16-65 yea",1,1
"04030201803002","04030201803",1,788.748046875,4,3,2,8,88,18,3,2,"D","Adults over 65 y",0,0
"04030201803003","04030201803",1,5021.69580078125,4,3,2,8,88,18,3,3,"A","Children 0-5 yea",0,0
"04030201803003","04030201803",1,5021.69580078125,4,3,2,8,88,18,3,3,"B","Children 6-15 ye",0,0
"04030201803003","04030201803",1,5021.69580078125,4,3,2,8,88,18,3,3,"C","Adults 16-65 yea",0,0
"04030201803003","04030201803",1,5021.69580078125,4,3,2,8,88,18,3,3,"D","Adults over 65 y",0,0
"04030201803011","04030201803",1,788.748046875,4,3,2,8,88,18,3,11,"A","Children 0-5 yea",0,0
"04030201803011","04030201803",1,788.748046875,4,3,2,8,88,18,3,11,"B","Children 6-15 ye",0,0
"04030201803011","04030201803",1,788.748046875,4,3,2,8,88,18,3,11,"C","Adults 16-65 yea",0,0
"04030201803011","04030201803",1,788.748046875,4,3,2,8,88,18,3,11,"D","Adults over 65 y",0,0
"04030201803025","04030201803",1,5021.69580078125,4,3,2,8,88,18,3,25,"A","Children 0-5 yea",1,1
"04030201803025","04030201803",1,5021.69580078125,4,3,2,8,88,18,3,25,"B","Children 6-15 ye",0,0
"04030201803025","04030201803",1,5021.69580078125,4,3,2,8,88,18,3,25,"C","Adults 16-65 yea",2,2
"04030201803025","04030201803",1,5021.69580078125,4,3,2,8,88,18,3,25,"D","Adults over 65 y",0,0
"04030201803043","04030201803",1,5021.69580078125,4,3,2,8,88,18,3,43,"A","Children 0-5 yea",0,0
"04030201803043","04030201803",1,5021.69580078125,4,3,2,8,88,18,3,43,"B","Children 6-15 ye",2,2
"04030201803043","04030201803",1,5021.69580078125,4,3,2,8,88,18,3,43,"C","Adults 16-65 yea",2,2
"04030201803043","04030201803",1,5021.69580078125,4,3,2,8,88,18,3,43,"D","Adults over 65 y",0,0
"04030201803061","04030201803",1,5021.69580078125,4,3,2,8,88,18,3,61,"A","Children 0-5 yea",0,0
"04030201803061","04030201803",1,5021.69580078125,4,3,2,8,88,18,3,61,"B","Children 6-15 ye",0,0
"04030201803061","04030201803",1,5021.69580078125,4,3,2,8,88,18,3,61,"C","Adults 16-65 yea",0,0
"04030201803061","04030201803",1,5021.69580078125,4,3,2,8,88,18,3,61,"D","Adults over 65 y",0,0
"04030201803079","04030201803",1,5021.69580078125,4,3,2,8,88,18,3,79,"A","Children 0-5 yea",0,0
"04030201803079","04030201803",1,5021.69580078125,4,3,2,8,88,18,3,79,"B","Children 6-15 ye",1,1
"04030201803079","04030201803",1,5021.69580078125,4,3,2,8,88,18,3,79,"C","Adults 16-65 yea",2,2
"04030201803079","04030201803",1,5021.69580078125,4,3,2,8,88,18,3,79,"D","Adults over 65 y",0,0
"04030201803097","04030201803",1,5021.69580078125,4,3,2,8,88,18,3,97,"A","Children 0-5 yea",0,0
"04030201803097","04030201803",1,5021.69580078125,4,3,2,8,88,18,3,97,"B","Children 6-15 ye",0,0
"04030201803097","04030201803",1,5021.69580078125,4,3,2,8,88,18,3,97,"C","Adults 16-65 yea",0,0
"04030201803097","04030201803",1,5021.69580078125,4,3,2,8,88,18,3,97,"D","Adults over 65 y",0,0
"04030201803115","04030201803",1,5021.69580078125,4,3,2,8,88,18,3,115,"A","Children 0-5 yea",0,0
"04030201803115","04030201803",1,5021.69580078125,4,3,2,8,88,18,3,115,"B","Children 6-15 ye",0,0
"04030201803115","04030201803",1,5021.69580078125,4,3,2,8,88,18,3,115,"C","Adults 16-65 yea",0,0
"04030201803115","04030201803",1,5021.69580078125,4,3,2,8,88,18,3,115,"D","Adults over 65 y",0,0
"04030201803133","04030201803",1,5021.69580078125,4,3,2,8,88,18,3,133,"A","Children 0-5 yea",0,0
"04030201803133","04030201803",1,5021.69580078125,4,3,2,8,88,18,3,133,"B","Children 6-15 ye",0,0
"04030201803133","04030201803",1,5021.69580078125,4,3,2,8,88,18,3,133,"C","Adults 16-65 yea",0,0
"04030201803133","04030201803",1,5021.69580078125,4,3,2,8,88,18,3,133,"D","Adults over 65 y",0,0
"04030201803151","04030201803",1,5021.69580078125,4,3,2,8,88,18,3,151,"A","Children 0-5 yea",0,0
"04030201803151","04030201803",1,5021.69580078125,4,3,2,8,88,18,3,151,"B","Children 6-15 ye",0,0
"04030201803151","04030201803",1,5021.69580078125,4,3,2,8,88,18,3,151,"C","Adults 16-65 yea",0,0
"04030201803151","04030201803",1,5021.69580078125,4,3,2,8,88,18,3,151,"D","Adults over 65 y",0,0
"04030201803169","04030201803",1,5021.69580078125,4,3,2,8,88,18,3,169,"A","Children 0-5 yea",0,0
"04030201803169","04030201803",1,5021.69580078125,4,3,2,8,88,18,3,169,"B","Children 6-15 ye",0,0
"04030201803169","04030201803",1,5021.69580078125,4,3,2,8,88,18,3,169,"C","Adults 16-65 yea",0,0
"04030201803169","04030201803",1,5021.69580078125,4,3,2,8,88,18,3,169,"D","Adults over 65 y",0,0
"04030800108001","04030800108",0,3077.69384765625,4,3,8,1,1,1,8,1,"A","Children 0-5 yea",0,0
"04030800108001","04030800108",0,3077.69384765625,4,3,8,1,1,1,8,1,"B","Children 6-15 ye",0,0
"04030800108001","04030800108",0,3077.69384765625,4,3,8,1,1,1,8,1,"C","Adults 16-65 yea",0,0
"04030800108001","04030800108",0,3077.69384765625,4,3,8,1,1,1,8,1,"D","Adults over 65 y",0,0
"04030800108018","04030800108",0,3077.69384765625,4,3,8,1,1,1,8,18,"A","Children 0-5 yea",0,0
"04030800108018","04030800108",0,3077.69384765625,4,3,8,1,1,1,8,18,"B","Children 6-15 ye",0,0
"04030800108018","04030800108",0,3077.69384765625,4,3,8,1,1,1,8,18,"C","Adults 16-65 yea",0,0
"04030800108018","04030800108",0,3077.69384765625,4,3,8,1,1,1,8,18,"D","Adults over 65 y",0,0
"04030800108035","04030800108",0,3077.69384765625,4,3,8,1,1,1,8,35,"A","Children 0-5 yea",0,0
"04030800108035","04030800108",0,3077.69384765625,4,3,8,1,1,1,8,35,"B","Children 6-15 ye",0,0
"04030800108035","04030800108",0,3077.69384765625,4,3,8,1,1,1,8,35,"C","Adults 16-65 yea",0,0
"04030800108035","04030800108",0,3077.69384765625,4,3,8,1,1,1,8,35,"D","Adults over 65 y",0,0
"04030800108052","04030800108",0,3077.69384765625,4,3,8,1,1,1,8,52,"A","Children 0-5 yea",0,0
"04030800108052","04030800108",0,3077.69384765625,4,3,8,1,1,1,8,52,"B","Children 6-15 ye",0,0
"04030800108052","04030800108",0,3077.69384765625,4,3,8,1,1,1,8,52,"C","Adults 16-65 yea",7,7
"04030800108052","04030800108",0,3077.69384765625,4,3,8,1,1,1,8,52,"D","Adults over 65 y",0,0
"04030800108069","04030800108",0,3077.69384765625,4,3,8,1,1,1,8,69,"A","Children 0-5 yea",0,0
"04030800108069","04030800108",0,3077.69384765625,4,3,8,1,1,1,8,69,"B","Children 6-15 ye",0,0
"04030800108069","04030800108",0,3077.69384765625,4,3,8,1,1,1,8,69,"C","Adults 16-65 yea",0,0
