"holder_id","household_id","ea_id","rural","pw","saq01","saq02","saq03","saq04","saq05","saq06","ph_saq07","ph_saq10","ph_saq12","ph_saq13","ph_saq14_a","ph_saq14_b","ph_saq14_c","ph_saq15_a","ph_saq15_b","ph_saq16_a","ph_saq16_b","ph_saq17_a","ph_saq17_b","ph_saq17_c","ph_saq17_d","ph_saq17_e","ph_saq17_f","ph_saq17_g","ph_saq17_h","ph_saq17_i","ph_saq17_j","ph_saq17_k","ph_saq17_l","ph_saq17_m","ph_saq17_n","ph_saq18_a","ph_saq18_b","ph_saq18_c","ph_saq19_a","ph_saq19_b","ph_saq20_a","ph_saq20_b","ph_saq21_a","ph_saq21_b","ph_saq21_c","ph_saq21_d","ph_saq21_e","ph_saq21_f","ph_saq21_g","ph_saq21_h","ph_saq21_i","ph_saq21_j","ph_saq21_k","ph_saq21_l","ph_saq21_m","ph_saq21_n","ph_saq22_a","ph_saq22_b","ph_saq22_c","ph_saq23_a","ph_saq23_b","ph_saq24_a","ph_saq24_b","ph_saq25_a","ph_saq25_b","ph_saq25_c","ph_saq25_d","ph_saq25_e","ph_saq25_f","ph_saq25_g","ph_saq25_h","ph_saq25_i","ph_saq25_j","ph_saq25_k","ph_saq25_l","ph_saq25_m","ph_saq25_n","ph_saq27_a","ph_saq27_b","ph_saq27_c","ph_saq27_d","ph_saq28_a","ph_saq28_b","ph_saq28_c","ph_saq28_d","ph_saq29_a","ph_saq29_b","ph_saq29_c","ph_saq29_d","ph_saq30_a","ph_saq30_b","ph_saq30_c","ph_saq30_d","ph_saq31_a","ph_saq31_b","ph_saq31_c","ph_saq31_d","ph_saq32_a","ph_saq32_b","ph_saq32_c","ph_saq32_d","ph_saq33_a","ph_saq33_b","ph_saq33_c","ph_saq33_d","ph_saq34_a","ph_saq34_b","ph_version"
"0603010030109401","06030100301094","06030100301",1,2530.673828125,6,3,1,3,1,94,1,6,,3,9,6,2004,1,57,2,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,6,2004,,14,6,2004,,,,,,15,8,2004,,,,,,24,9,2004,,27,9,2004,1,,1.20000004768372
"0603010030112101","06030100301121","06030100301",1,2530.673828125,6,3,1,3,1,121,1,3,,3,12,6,2004,1,30,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,6,2004,,13,6,2004,,,,,,15,8,2004,,,,,,24,9,2004,,27,9,2004,1,,1.20000004768372
"0603010030114001","06030100301140","06030100301",1,2530.673828125,6,3,1,3,1,140,1,4,,3,9,6,2004,2,35,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,6,2004,,14,6,2004,,,,,,15,8,2004,,,,,,24,9,2004,,27,9,2004,1,,1.20000004768372
"0603010030115901","06030100301159","06030100301",1,2530.673828125,6,3,1,3,1,159,1,3,,3,12,6,2004,12,40,1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,6,2004,,,,,,,,,,15,8,2004,,,,,,25,9,2004,,27,9,2004,1,,1.20000004768372
"0603010030117701","06030100301177","06030100301",1,2530.673828125,6,3,1,3,1,177,1,5,,3,10,6,2004,12,25,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,6,2004,,14,6,2004,,,,,,15,8,2004,,,,,,25,9,2004,,27,9,2004,1,,1.20000004768372
"0603030420200101","06030304202001","06030304202",1,4577.81298828125,6,3,3,42,2,1,1,4,,3,10,6,2004,8,10,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,6,2004,,12,6,2004,,,,,,12,8,2004,,,,,,29,9,2004,,5,10,2004,1,,1.20000004768372
"0603030420200701","06030304202007","06030304202",1,4577.81298828125,6,3,3,42,2,7,1,6,,3,7,6,2004,2,40,5,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,6,2004,,12,6,2004,,,,,,12,8,2004,,,,,,25,9,2004,,1,10,2004,1,,1.20000004768372
"0603030420201001","06030304202010","06030304202",1,4577.81298828125,6,3,3,42,2,10,1,5,,3,6,6,2004,8,20,9,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,2004,,12,6,2004,,,,,,12,8,2004,,,,,,29,9,2004,,5,10,2004,1,,1.20000004768372
"0603030420201601","06030304202016","06030304202",1,4577.81298828125,6,3,3,42,2,16,1,5,,3,1,6,2004,2,10,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,2004,,12,6,2004,,,,,,12,8,2004,,,,,,25,9,2004,,1,10,2004,1,,1.20000004768372
"0603030420201901","06030304202019","06030304202",1,4577.81298828125,6,3,3,42,2,19,1,4,,3,4,6,2004,2,0,4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,2004,,12,6,2004,,,,,,12,8,2004,,,,,,25,9,2004,,1,10,2004,1,,1.20000004768372
"0603030420202801","06030304202028","06030304202",1,4577.81298828125,6,3,3,42,2,28,1,6,,3,3,6,2004,3,30,4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,2004,,12,6,2004,,,,,,12,8,2004,,,,,,25,9,2004,,1,9,2004,1,,1.20000004768372
"0603030420203701","06030304202037","06030304202",1,4577.81298828125,6,3,3,42,2,37,1,3,,3,8,6,2004,3,30,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,6,2004,,12,6,2004,,,,,,12,8,2004,,,,,,27,9,2004,,4,10,2004,1,,1.20000004768372
"0603030420204601","06030304202046","06030304202",1,4577.81298828125,6,3,3,42,2,46,1,2,,3,8,6,2004,1,20,3,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,6,2004,,10,6,2004,,,,,,12,8,2004,,,,,,27,9,2004,,4,10,2004,1,,1.20000004768372
"0603030420205501","06030304202055","06030304202",1,4577.81298828125,6,3,3,42,2,55,1,1,,3,7,6,2004,6,0,7,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,6,2004,,12,6,2004,,,,,,12,8,2004,,,,,,27,9,2004,,4,10,2004,1,,1.20000004768372
"0603030420206401","06030304202064","06030304202",1,4577.81298828125,6,3,3,42,2,64,1,2,3,3,4,6,2004,5,20,6,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,2004,,12,6,2004,,,,,,12,8,2004,,,,,,29,9,2004,,5,10,2004,1,,1.20000004768372
"0603030420207301","06030304202073","06030304202",1,4577.81298828125,6,3,3,42,2,73,1,5,,3,1,6,2004,2,35,4,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,2004,,12,6,2004,,,,,,12,8,2004,,,,,,25,9,2004,,1,10,2004,1,,1.20000004768372
"0603030420208201","06030304202082","06030304202",1,4577.81298828125,6,3,3,42,2,82,1,7,,3,8,6,2004,9,20,11,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,6,2004,,12,6,2004,,,,,,12,8,2004,,,,,,25,9,2004,,1,10,2004,1,,1.20000004768372
"0603050010200701","06030500102007","06030500102",0,1937.01049804688,6,3,5,1,2,7,1,7,,3,8,6,2004,1,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,6,2004,,,,,,,,,,15,8,2004,,,,,,23,9,2004,,23,9,2004,1,,1.20000004768372
"0603050010202401","06030500102024","06030500102",0,1937.01049804688,6,3,5,1,2,24,1,5,,3,5,6,2004,2,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,2,2004,,,,,,23,9,2004,,24,9,2004,1,,1.20000004768372
"0603050010204101","06030500102041","06030500102",0,1937.01049804688,6,3,5,1,2,41,1,5,,3,11,6,2004,10,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,8,2004,,,,,,23,9,2004,,24,9,2004,1,,1.20000004768372
"0603050010205801","06030500102058","06030500102",0,1937.01049804688,6,3,5,1,2,58,1,3,,3,8,6,2004,7,0,8,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,6,2004,,,,,,,,,,15,8,2004,,,,,,23,9,2004,,23,9,2004,1,,1.20000004768372
"0603050010209201","06030500102092","06030500102",0,1937.01049804688,6,3,5,1,2,92,1,2,,3,6,6,2004,10,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,2004,,,,,,,,,,15,8,2004,,,,,,23,9,2004,,23,9,2004,1,,1.20000004768372
"0603050010210901","06030500102109","06030500102",0,1937.01049804688,6,3,5,1,2,109,1,5,,3,6,6,2004,12,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,6,2004,,,,,,,,,,,,,,,,,,23,9,2004,,24,9,2004,1,,1.20000004768372
"0603050010212601","06030500102126","06030500102",0,1937.01049804688,6,3,5,1,2,126,1,7,,3,6,6,2004,3,0,3,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,6,2004,,,,,,,,,,15,2,2004,,,,,,23,9,2004,,24,9,2004,1,,1.20000004768372
"0603050010214301","06030500102143","06030500102",0,1937.01049804688,6,3,5,1,2,143,1,6,,3,12,6,2004,5,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,2,2004,,,,,,23,9,2004,,24,9,2004,1,,1.20000004768372
"0603050010216001","06030500102160","06030500102",0,1937.01049804688,6,3,5,1,2,160,1,1,,,7,6,2004,3,0,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,6,2004,,,,,,,,,,,,,,,,,,23,9,2004,,24,9,2004,1,,1.20000004768372
"0603050010217701","06030500102177","06030500102",0,1937.01049804688,6,3,5,1,2,177,1,9,,1,9,6,2004,9,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,6,2004,,,,,,,,,,15,8,2004,,,,,,23,9,2004,,24,9,2004,1,,1.20000004768372
"0603050010219401","06030500102194","06030500102",0,1937.01049804688,6,3,5,1,2,194,1,5,,1,10,6,2004,11,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,6,2004,,,,,,,,,,15,8,2004,,,,,,23,9,2004,,23,9,2004,1,,1.20000004768372
"0603050300300901","06030503003009","06030503003",1,3748.27612304688,6,3,5,30,3,9,1,3,,1,12,6,2004,3,10,4,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,6,2004,,13,6,2004,,,,,,11,8,2004,,,,,,25,9,2004,,27,9,2004,1,,1.20000004768372
"0603050300303101","06030503003031","06030503003",1,3748.27612304688,6,3,5,30,3,31,1,8,,3,1,6,2004,2,10,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,2004,,13,6,2004,,,,,,11,8,2004,,,,,,25,9,2004,,28,9,2004,1,,1.20000004768372
"0603050300304201","06030503003042","06030503003",1,3748.27612304688,6,3,5,30,3,42,1,4,,3,4,6,2004,10,20,12,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,2004,,13,6,2004,,,,,,11,8,2004,,,,,,25,9,2004,,28,9,2004,1,,1.20000004768372
"0603050300306401","06030503003064","06030503003",1,3748.27612304688,6,3,5,30,3,64,1,7,,3,2,6,2004,2,30,4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,2004,,13,6,2004,,,,,,11,8,2004,,,,,,25,9,2004,,28,9,2004,1,,1.20000004768372
"0603050300307501","06030503003075","06030503003",1,3748.27612304688,6,3,5,30,3,75,1,11,,3,6,6,2004,7,50,9,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,6,2004,,13,6,2004,,,,,,11,8,2004,,,,,,25,9,2004,,28,9,2004,,,1.20000004768372
"0603050300307502","06030503003075","06030503003",1,3748.27612304688,6,3,5,30,3,75,2,11,,3,5,6,2004,6,5,7,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,2004,,13,6,2004,,,,,,,,,,,,,,25,9,2004,,28,9,2004,1,,1.20000004768372
"0603050300310801","06030503003108","06030503003",1,3748.27612304688,6,3,5,30,3,108,1,3,,3,13,6,2004,2,0,3,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,6,2004,,13,6,2004,,,,,,11,8,2004,,,,,,25,9,2004,,27,9,2004,1,,1.20000004768372
"0603050300314101","06030503003141","06030503003",1,3748.27612304688,6,3,5,30,3,141,1,8,,3,5,6,2004,12,5,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,2004,,13,6,2004,,,,,,11,8,2004,,,,,,25,9,2004,,27,9,2004,1,,1.20000004768372
"0603050300317401","06030503003174","06030503003",1,3748.27612304688,6,3,5,30,3,174,1,5,,1,8,6,2004,3,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,6,2004,,13,6,2004,,,,,,11,8,2004,,,,,,25,9,2004,,27,9,2004,1,,1.20000004768372
"0603050300320701","06030503003207","06030503003",1,3748.27612304688,6,3,5,30,3,207,1,4,,1,7,6,2004,3,5,5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,6,2004,,13,6,2004,,,,,,11,8,2004,,,,,,24,9,2004,,27,9,2004,1,,1.20000004768372
"0603050300324001","06030503003240","06030503003",1,3748.27612304688,6,3,5,30,3,240,1,2,,3,6,6,2004,5,20,7,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,2004,,13,6,2004,,,,,,11,8,2004,,,,,,24,9,2004,,27,9,2004,1,,1.20000004768372
"0603050300327301","06030503003273","06030503003",1,3748.27612304688,6,3,5,30,3,273,1,6,,3,13,6,2004,5,30,7,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,6,2004,,13,6,2004,,,,,,11,8,2004,,,,,,24,9,2004,,27,9,2004,1,,1.20000004768372
"0603050300330601","06030503003306","06030503003",1,3748.27612304688,6,3,5,30,3,306,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,6,2004,,13,6,2004,,,,,,,,,,,,,,25,9,2004,,27,9,2004,,,1.20000004768372
"0604020080100101","06040200801001","06040200801",1,1315.07934570313,6,4,2,8,1,1,1,5,,3,3,6,2004,2,30,3,0,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,3,6,2004,,10,6,2004,,,,,,,,,,10,8,2004,,24,9,2004,,25,9,2004,1,,1.20000004768372
"0604020080101301","06040200801013","06040200801",1,1315.07934570313,6,4,2,8,1,13,1,2,,3,5,6,2004,4,10,6,40,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,5,6,2004,,10,6,2004,,,,,,10,8,2004,,,,,,25,9,2004,,25,9,2004,1,,1.20000004768372
"0604020080102501","06040200801025","06040200801",1,1315.07934570313,6,4,2,8,1,25,1,4,,3,7,6,2004,7,0,7,25,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,7,6,2004,,10,6,2004,,,,,,10,8,2004,,,,,,25,9,2004,,25,9,2004,1,,1.20000004768372
"0604020080103701","06040200801037","06040200801",1,1315.07934570313,6,4,2,8,1,37,1,5,,3,6,6,2004,5,30,7,0,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,6,6,2004,,10,6,2004,,,,,,10,8,2004,,,,,,25,9,2004,,25,9,2004,1,,1.20000004768372
"0604020080104901","06040200801049","06040200801",1,1315.07934570313,6,4,2,8,1,49,1,5,,3,3,6,2004,5,5,5,40,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,3,6,2004,,10,6,2004,,,,,,10,9,2004,,,,,,25,9,2004,,25,9,2004,1,,1.20000004768372
"0604020080106301","06040200801063","06040200801",1,1315.07934570313,6,4,2,8,1,63,1,8,,3,4,6,2004,1,30,2,0,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,4,6,2004,,10,6,2004,,,,,,14,8,2004,,,,,,25,9,2004,,25,9,2004,1,,1.20000004768372
"0604020080108701","06040200801087","06040200801",1,1315.07934570313,6,4,2,8,1,87,1,8,,3,8,6,2004,6,0,8,25,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,8,6,2004,,10,6,2004,,,,,,10,8,2004,,,,,,25,9,2004,,25,9,2004,1,,1.20000004768372
"0604020080109901","06040200801099","06040200801",1,1315.07934570313,6,4,2,8,1,99,1,6,,3,5,6,2004,3,0,3,30,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,5,6,2004,,10,6,2004,,,,,,10,8,2004,,,,,,25,9,2004,,25,9,2004,1,,1.20000004768372
"0604020080111101","06040200801111","06040200801",1,1315.07934570313,6,4,2,8,1,111,1,1,,3,9,6,2004,8,0,8,45,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,9,6,2004,,10,6,2004,,,,,,10,8,2004,,,,,,25,9,2004,,25,9,2004,1,,1.20000004768372
"0604050020303701","06040500203037","06040500203",1,613.3515625,6,4,5,2,3,37,1,3,,3,28,5,2004,8,50,10,11,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,28,5,2004,,7,6,2004,,,,,,1,9,2004,,,,,,25,9,2004,,26,9,2004,1,,1.20000004768372
"0606080040200401","06060800402004","06060800402",1,585.731994628906,6,6,8,4,2,4,1,2,,3,9,6,2004,8,50,9,40,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,9,6,2004,,19,6,2004,,,,,,10,8,2004,,,,,,25,9,2004,,28,9,2004,1,,1.20000004768372
"0606080040202201","06060800402022","06060800402",1,585.731994628906,6,6,8,4,2,22,1,4,,3,12,6,2004,4,35,5,0,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,12,6,2004,,19,6,2004,,,,,,18,8,2004,,,,,,25,9,2004,,28,9,2004,1,,1.20000004768372
"0606080040204101","06060800402041","06060800402",1,585.731994628906,6,6,8,4,2,41,1,6,,3,10,6,2004,9,45,10,20,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,10,6,2004,,19,6,2004,,,,,,18,8,2004,,,,,,25,9,2004,,29,9,2004,1,,1.20000004768372
"0606080040206101","06060800402061","06060800402",1,585.731994628906,6,6,8,4,2,61,1,3,,3,10,6,2004,10,0,11,0,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,7,6,2004,,20,6,2004,,,,,,18,8,2004,,,,,,25,9,2004,,29,9,2004,1,,1.20000004768372
"0606080040207901","06060800402079","06060800402",1,585.731994628906,6,6,8,4,2,79,1,6,,3,11,6,2004,2,0,2,50,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,11,6,2004,,20,6,2004,,,,,,18,8,2004,,,,,,26,9,2004,,29,9,2004,1,,1.20000004768372
"0606080040209701","06060800402097","06060800402",1,585.731994628906,6,6,8,4,2,97,1,7,,3,12,6,2004,2,30,2,55,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,12,6,2004,,20,6,2004,,,,,,18,8,2004,,,,,,26,9,2004,,29,9,2004,1,,1.20000004768372
"0606080040211501","06060800402115","06060800402",1,585.731994628906,6,6,8,4,2,115,1,6,,3,10,6,2004,6,6,7,20,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,10,6,2004,,20,6,2004,,,,,,18,8,2004,,,,,,26,9,2004,,29,9,2004,1,,1.20000004768372
"0606080040213301","06060800402133","06060800402",1,585.731994628906,6,6,8,4,2,133,1,5,,3,11,6,2004,5,20,6,0,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,11,6,2004,,20,6,2004,,,,,,18,8,2004,,,,,,27,9,2004,,29,9,2004,1,,1.20000004768372
"0606080040215401","06060800402154","06060800402",1,585.731994628906,6,6,8,4,2,154,1,5,,3,14,6,2004,5,5,5,50,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,14,6,2004,,20,6,2004,,,,,,18,8,2004,,,,,,27,9,2004,,29,9,2004,1,,1.20000004768372
"0606080040217201","06060800402172","06060800402",1,585.731994628906,6,6,8,4,2,172,1,8,,1,13,6,2004,11,0,11,5,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,13,6,2004,,21,6,2004,,,,,,17,6,2004,,,,,,27,9,2004,,29,9,2004,1,,1.20000004768372
"0606080140100401","06060801401004","06060801401",1,432.938201904297,6,6,8,14,1,4,1,5,,3,10,6,2004,8,45,10,40,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,16,6,2004,,18,6,2004,,,,,,10,8,2004,,,,,,25,9,2004,,27,9,2004,1,,1.20000004768372
"0606080140103101","06060801401031","06060801401",1,432.938201904297,6,6,8,14,1,31,1,7,,3,5,6,2004,3,20,4,20,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,16,6,2004,,18,6,2004,,,,,,16,8,2004,,,,,,25,9,2004,,27,9,2004,1,,1.20000004768372
"0606080140105801","06060801401058","06060801401",1,432.938201904297,6,6,8,14,1,58,1,6,,3,12,6,2004,2,10,3,20,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,16,6,2004,,19,6,2004,,,,,,15,8,2004,,,,,,25,9,2004,,27,9,2004,1,,1.20000004768372
"0606080140111201","06060801401112","06060801401",1,432.938201904297,6,6,8,14,1,112,1,6,,3,16,6,2004,1,10,2,0,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,16,6,2004,,18,6,2004,,,,,,18,8,2004,,,,,,25,9,2004,,27,9,2004,1,,1.20000004768372
"0606080140113901","06060801401139","06060801401",1,432.938201904297,6,6,8,14,1,139,1,5,,3,15,6,2004,2,5,3,10,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,16,6,2004,,18,6,2004,,,,,,18,8,2004,,,,,,25,9,2004,,27,9,2004,1,,1.20000004768372
"0606080140116601","06060801401166","06060801401",1,432.938201904297,6,6,8,14,1,166,1,4,,3,14,6,2004,4,35,6,15,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,16,6,2004,,18,6,2004,,,,,,18,8,2004,,,,,,25,8,2004,,27,9,2004,1,,1.20000004768372
"0606080140119301","06060801401193","06060801401",1,432.938201904297,6,6,8,14,1,193,1,7,,3,17,6,2004,5,0,6,0,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,16,6,2004,,18,6,2004,,,,,,18,8,2004,,,,,,26,9,2004,,28,9,2004,1,,1.20000004768372
"0606080140122001","06060801401220","06060801401",1,432.938201904297,6,6,8,14,1,220,1,1,,3,6,6,2004,4,50,5,30,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,16,6,2004,,19,6,2004,,,,,,16,8,2004,,,,,,26,9,2004,,28,9,2004,1,,1.20000004768372
"0606080140125201","06060801401252","06060801401",1,432.938201904297,6,6,8,14,1,252,1,2,,1,13,6,2004,8,20,9,10,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,16,6,2004,,18,6,2004,,,,,,18,8,2004,,,,,,26,9,2004,,29,9,2004,1,,1.20000004768372
"0701030040400401","07010300404004","07010300404",1,4011.10083007813,7,1,3,4,4,4,1,8,,3,28,5,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,,,,220,,,,,,,,,,,,,,,,,,,,,,,,,,
"0701030040402501","07010300404025","07010300404",1,4011.10083007813,7,1,3,4,4,25,1,5,,3,19,4,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,,,,220,,,,,,,,,,,,,,,,,,,,,,,,,,
"0701030040404601","07010300404046","07010300404",1,4011.10083007813,7,1,3,4,4,46,1,3,,3,19,4,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,,,,220,,,,,,,,,,,,,,,,,,,,,,,,,,
"0701030040406701","07010300404067","07010300404",1,4011.10083007813,7,1,3,4,4,67,1,3,,3,19,4,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,,,,220,,,,,,,,,,,,,,,,,,,,,,,,,,
